canonical_sciname,id,species_authority,image,notes,authority_year,parens_auth_genus,taxon_author,parens_auth_species,genus_authority,deprecated_scientific,subspecies,source,species,taxon_credit,taxon_credit_date,common_name,citation,image_credit,image_license,entry,common_name_source,image_caption,species_authority_citation,genus_authority_citation,simple_linnean_group,simple_linnean_group_alt,major_type,major_subtype,simple_linnean_subgroup,linnean_order,linnean_family,linnean_subfamily,linnean_tribe,genus,juniorSynonym,synonymOf,TaxonomyNotes,TaxonomyNotes_Citation,extinct,geo_distribution,authority_fullcitation,authority_link,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Gerbillus syrticus,7977,NULL,NULL,included in henleyi until further review,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,syrticus,NULL,NULL,NULL,"Granjon, L. 2016. Gerbillus henleyi. The IUCN Red List of Threatened Species 2016: e.T9127A22464262. http://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T9127A22464262.en. Downloaded on 23 April 2017.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,MURIDAE,GERBILLINAE,NA,Gerbillus,YES,Gerbillus henleyi,included in henleyi until further review,"Granjon, L. 2016. Gerbillus henleyi. The IUCN Red List of Threatened Species 2016: e.T9127A22464262. http://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T9127A22464262.en. Downloaded on 23 April 2017.",0,NA,NA,NA,1,400000173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Gerbillus vivax,7979,NULL,NULL,"included in nanus, pending review",{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,vivax,NULL,NULL,NULL,"Shenbrot, G. 2016. Gerbillus nanus. The IUCN Red List of Threatened Species 2016: e.T9136A22463551. http://dx.doi.org/10.2305/IUCN.UK.2016-2.RLTS.T9136A22463551.en. Downloaded on 23 April 2017.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,MURIDAE,GERBILLINAE,NA,Gerbillus,YES,Gerbullus nanus,"included in nanus, pending review","Shenbrot, G. 2016. Gerbillus nanus. The IUCN Red List of Threatened Species 2016: e.T9136A22463551. http://dx.doi.org/10.2305/IUCN.UK.2016-2.RLTS.T9136A22463551.en. Downloaded on 23 April 2017.",0,NA,NA,NA,1,400000174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros fasensis,8177,NULL,NULL,"mistakenly put down as a species, is actually a subspecies",{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,fasensis,NULL,NULL,NULL,"Flannery, T. F., & Colgan, D. J. (1993). A new species and two new subspecies of Hipposideros (Chiroptera) from western Papua New Guinea. Records of the Australian Museum, 45, 43-57.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,YES,Hipposideros wollastoni,"mistakenly put down as a species, is actually a subspecies","Flannery, T. F., & Colgan, D. J. (1993). A new species and two new subspecies of Hipposideros (Chiroptera) from western Papua New Guinea. Records of the Australian Museum, 45, 43-57.",0,NA,NA,NA,1,400000192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros parnabyi,8206,NULL,NULL,"mistakenly put down as a sepcies, is actually a subspecies",{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,parnabyi,NULL,NULL,NULL,"Flannery, T. F., & Colgan, D. J. (1993). A new species and two new subspecies of Hipposideros (Chiroptera) from western Papua New Guinea. Records of the Australian Museum, 45, 43-57.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,YES,Hipposideros wollastoni,"mistakenly put down as a sepcies, is actually a subspecies","Flannery, T. F., & Colgan, D. J. (1993). A new species and two new subspecies of Hipposideros (Chiroptera) from western Papua New Guinea. Records of the Australian Museum, 45, 43-57.",0,NA,NA,NA,1,400000193,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hypsugo bodenheimeri,8341,NULL,NULL,now included in H. ariel,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,bodenheimeri,NULL,NULL,NULL,"Benda, P. & Aulagnier, S. 2008. Pipistrellus ariel. The IUCN Red List of Threatened Species 2008: e.T44852A10953736. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T44852A10953736.en. Downloaded on 26 April 2017.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,HYPSUGINE,Hypsugo,YES,Hypsugo ariel,now included in H. ariel,"Benda, P. & Aulagnier, S. 2008. Pipistrellus ariel. The IUCN Red List of Threatened Species 2008: e.T44852A10953736. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T44852A10953736.en. Downloaded on 26 April 2017.",0,NA,NA,NA,1,400000208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Mazama tienhoveni,8899,"van Roosmalen & van Hooft, 2015",NULL,"described in 2015 by van Roosmalen, although his papers generally aren&#39;t taken seriously, this taxon is hard to put as a synonym of one of the other species of Mazama, and thus is recognized here (unlike the new manatee and paca described in the same paper, which are synonymized with other species in there genera because of taxonomic uncertainty).",{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,tienhoveni,NULL,NULL,NULL,"Marc G.M. van Roosmalen (2015). ""Hotspot of new megafauna found in the Central Amazon: the lower Rio Aripuanã Basin"" (PDF). Biodiversity Journal. 6 (1): 219--244.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,cervoid ruminants,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ODOCOILEINI,Mazama,YES,Mazama gouazoubira,"described in 2015 by van Roosmalen, although his papers generally aren't taken seriously, this taxon is hard to put as a synonym of one of the other species of Mazama, and thus is recognized here (unlike the new manatee and paca described in the same paper, which are synonymized with other species in there genera because of taxonomic uncertainty).","Marc G.M. van Roosmalen (2015). ""Hotspot of new megafauna found in the Central Amazon: the lower Rio Aripuanã Basin"" (PDF). Biodiversity Journal. 6 (1): 219--244.",0,NA,NA,NA,1,100000580,0,NA,"Marc G.M. van Roosmalen (2015). ""Hotspot of new megafauna found in the Central Amazon: the lower Rio Aripuanã Basin"" (PDF). Biodiversity Journal. 6 (1): 219--244.",Marc G.M van Roosmalen ,2015,http://www.biodiversityjournal.com/pdf/6(1) 219-244.pdf,"Marc G.M. van Roosmalen (2015). ""Hotspot of new megafauna found in the Central Amazon: the lower Rio Aripuanã Basin"" (PDF). Biodiversity Journal. 6 (1): 219--244.",van Roosmalen & van Hooft,2015,http://www.biodiversityjournal.com/pdf/6(1) 219-244.pdf,0,NA,NA,NA
Miniopterus bassanii,9182,NULL,NULL,included in orianae,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,bassanii,NULL,NULL,NULL,"Jackson, S., & Groves, C. (2015). Taxonomy of Australian mammals. CSIRO PUBLISHING.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,MINIOPTERIDAE,NA,NA,Miniopterus,YES,Miniopterus orianae,included in orianae,"Jackson, S., & Groves, C. (2015). Taxonomy of Australian mammals. CSIRO PUBLISHING.",0,NA,NA,NA,1,400000265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Miniopterus blepotis,9183,NULL,NULL,"included in schreibersii until further research is provided, although they it may be recognized as distinct",{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,blepotis,NULL,NULL,NULL,"Jackson, S., & Groves, C. (2015). Taxonomy of Australian mammals. CSIRO PUBLISHING.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,MINIOPTERIDAE,NA,NA,Miniopterus,YES,Miniopterus schreibersii,"included in schreibersii until further research is provided, although they it may be recognized as distinct","Jackson, S., & Groves, C. (2015). Taxonomy of Australian mammals. CSIRO PUBLISHING.",0,NA,NA,NA,1,400000266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Miniopterus oceanensis,1667,NULL,NULL,included in orianae,{''NA'':NA},0,NULL,0,NULL,NULL,NULL,iucn,oceanensis,NULL,NULL,NULL,"Jackson, S., & Groves, C. (2015). Taxonomy of Australian mammals. CSIRO PUBLISHING.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,MINIOPTERIDAE,NA,NA,Miniopterus,YES,Miniopterus orianae,included in orianae,"Jackson, S., & Groves, C. (2015). Taxonomy of Australian mammals. CSIRO PUBLISHING.",0,NA,NA,NA,1,136337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Molossus trinitatus,9243,NULL,NULL,"will be included as a synonym of sinaloae until further studies are conducted, although the taxonomy of the species is still confusing",{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,trinitatus,NULL,NULL,NULL,"Miller, B., Reid, F., Arroyo-Cabrales, J., Cuarón, A.D. & de Grammont, P.C. 2016. Molossus sinaloae. The IUCN Red List of Threatened Species 2016",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,MOLOSSIDAE,MOLOSSINAE,NA,Molossus,YES,Molossus sinaloae,"will be included as a synonym of sinaloae until further studies are conducted, although the taxonomy of the species is still confusing","Miller, B., Reid, F., Arroyo-Cabrales, J., Cuarón, A.D. & de Grammont, P.C. 2016. Molossus sinaloae. The IUCN Red List of Threatened Species 2016",0,NA,NA,NA,1,400000268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Mops leonis,9278,NULL,NULL,treated as a synonym of M. brachypterus until further revision,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,leonis,NULL,NULL,NULL,"Mickleburgh, S., Hutson, A.M., Bergmans, W. & Fahr, J. 2014. Mops brachypterus. The IUCN Red List of Threatened Species 2014: e.T13837A67363797. http://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T13837A67363797.en. Downloaded on 04 May 2017.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,MOLOSSIDAE,MOLOSSINAE,NA,Mops,YES,Mops brachypterus,treated as a synonym of M. brachypterus until further revision,"Mickleburgh, S., Hutson, A.M., Bergmans, W. & Fahr, J. 2014. Mops brachypterus. The IUCN Red List of Threatened Species 2014: e.T13837A67363797. http://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T13837A67363797.en. Downloaded on 04 May 2017.",0,NA,NA,NA,1,400000270,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Mungotictis lineata,9324,"Pocock, 1915",NULL,synonymized,"{""1915"":1915}",0,NULL,0,Pocock,NULL,NULL,NULL,lineata,NULL,NULL,NULL,"ANDRIANARIMISA, A., & GOODMAN, S. (2014). Suggested English names for Madagascar's species of Carnivora JW DUCKWORTH1, AFA HAWKINS2, Harison RANDRIANASOLO3. Small Carnivore Conservation, 50, 54-60.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,mongooses / meerkats,CARNIVORA,EUPLERIDAE,GALIDIINAE,NA,Mungotictis,YES,Mungotictis decemlineata,synonymized,NA,0,NA,NA,NA,1,100000605,0,NA,"ANDRIANARIMISA, A., & GOODMAN, S. (2014). Suggested English names for Madagascar's species of Carnivora JW DUCKWORTH1, AFA HAWKINS2, Harison RANDRIANASOLO3. Small Carnivore Conservation, 50, 54-60.","ANDRIANARIMISA, A., & GOODMAN, S ",2014, noneYet, noneYet,Pocock,1915, noneYet,0,NA,NA,NA
Murina cineracea,1683,"Csorba, G., Son, N.T., Saveng, I & Furey, N.M, 2011",NULL,"described in 2011, now a syn of M. feae according to Francis et al. 2012","{""1891"":2011}",0,NULL,0,Thomas,NULL,NULL,newsp,cineracea,NULL,NULL,NULL,"Francis, C. M., & Eger, J. L. (2012). A review of tube-nosed bats (Murina) from Laos with a description of two new species. Acta Chiropterologica, 14(1), 15-38. Son, N. T., Csorba, G., Tu, V. T., Thong, V. D., Wu, Y., Harada, M., ... & Motokawa, M. (2015). A new species of the genus Murina (Chiroptera: Vespertilionidae) from the Central Highlands of Vietnam with a review of the subfamily Murininae in Vietnam. Acta Chiropterologica, 17(2), 201-232.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MURININAE,NA,Murina,YES,Murina feae,"described in 2011, now a syn of M. feae according to Francis et al. 2012","Francis, C. M., & Eger, J. L. (2012). A review of tube-nosed bats (Murina) from Laos with a description of two new species. Acta Chiropterologica, 14(1), 15-38. Son, N. T., Csorba, G., Tu, V. T., Thong, V. D., Wu, Y., Harada, M., ... & Motokawa, M. (2015). A new species of the genus Murina (Chiroptera: Vespertilionidae) from the Central Highlands of Vietnam with a review of the subfamily Murininae in Vietnam. Acta Chiropterologica, 17(2), 201-232.",0,NA,NA,NA,1,100000206,0,NA,"Csorba, G., Son, N.T., Saveng, I. & Furey, N.M. 2011. Revealing cryptic bat diversity: three new Murina & redescription of M. tubinaris from Southeast Asia. Journal of Mammalogy 92:891-904","Csorba, G., Son, N.T., Saveng, I & Furey, N.M",2011, noneYet, noneYet,"Csorba, G., Son, N.T., Saveng, I & Furey, N.M",2011, noneYet,0,NA,NA,NA
Murina tiensa,1707,NULL,NULL,syn of M. harrisoni,{''NA'':NA},0,NULL,0,NULL,NULL,NULL,newsp,tiensa,NULL,NULL,NULL,"Son, N. T., Csorba, G., Tu, V. T., Thong, V. D., Wu, Y., Harada, M., ... & Motokawa, M. (2015). A new species of the genus Murina (Chiroptera: Vespertilionidae) from the Central Highlands of Vietnam with a review of the subfamily Murininae in Vietnam. Acta Chiropterologica, 17(2), 201-232.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MURININAE,NA,Murina,YES,Murina harrisoni,syn of M. harrisoni,"Son, N. T., Csorba, G., Tu, V. T., Thong, V. D., Wu, Y., Harada, M., ... & Motokawa, M. (2015). A new species of the genus Murina (Chiroptera: Vespertilionidae) from the Central Highlands of Vietnam with a review of the subfamily Murininae in Vietnam. Acta Chiropterologica, 17(2), 201-232.",0,NA,NA,NA,1,400000273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Mus orangiae,5165,Roberts,NULL,not in MDDv1,"{""1758"":1926}",0,NULL,1,Linnaeus,NULL,NULL,iucn,orangiae,NULL,NULL,Free State Pygmy Mouse,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,MURIDAE,MURINAE,MURINI,Mus,YES,Mus minutoides,not in MDDv1,NA,0,NA,NA,NA,1,13974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis abei,9501,NULL,NULL,now included as a synonym of M. daubentonii,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,abei,NULL,NULL,NULL,"Matveev, V. A., Kruskop, S. V., & Kramerov, D. A. (2005). Revalidation of Myotis petax Hollister, 1912 and its new status in connection with M. daubentonii (Kuhl, 1817)(Vespertilionidae, Chiroptera). Acta Chiropterologica, 7(1), 23-37.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis daubentonii,now included as a synonym of M. daubentonii,"Matveev, V. A., Kruskop, S. V., & Kramerov, D. A. (2005). Revalidation of Myotis petax Hollister, 1912 and its new status in connection with M. daubentonii (Kuhl, 1817)(Vespertilionidae, Chiroptera). Acta Chiropterologica, 7(1), 23-37.",0,NA,NA,NA,1,400000282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis aurascens,1721,"Kuzyakin, 1935",NULL,included in davidii,{''NA'':NA},0,NULL,0,NULL,NULL,NULL,iucn,aurascens,NULL,NULL,Steppe Whiskered Bar,"Benda, P., ABI-SAID, M. R., BOU, J. I., Karanouh, R., Lu?an, R. K., Sadek, R., ... & Horá?ek, I. (2016). Bats (Mammalia: Chiroptera) of the Eastern Mediterranean and Middle East. Part 13. Review of distribution and ectoparasites of bats in Lebanon. Acta Societatis Zoologicae Bohemicae, 80.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis davidii,included in davidii,"Benda, P., ABI-SAID, M. R., BOU, J. I., Karanouh, R., Lučan, R. K., Sadek, R., ... & Horáček, I. (2016). Bats (Mammalia: Chiroptera) of the Eastern Mediterranean and Middle East. Part 13. Review of distribution and ectoparasites of bats in Lebanon. Acta Societatis Zoologicae Bohemicae, 80.",0,NA,NA,NA,1,136553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis hosonoi,9562,NULL,NULL,maintained as a synonym of M. ikonnikovi,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,hosonoi,NULL,NULL,NULL,"Stubbe, M., Ariunbold, J., Buuveibaatar, V., Dorjderem, S., Monkhzul, Ts., Otgonbaatar, M. & Tsogbadrakh, M. 2008. Myotis ikonnikovi. The IUCN Red List of Threatened Species 2008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis ikonnokovi,maintained as a synonym of M. ikonnikovi,"Stubbe, M., Ariunbold, J., Buuveibaatar, V., Dorjderem, S., Monkhzul, Ts., Otgonbaatar, M. & Tsogbadrakh, M. 2008. Myotis ikonnikovi. The IUCN Red List of Threatened Species 2008",0,NA,NA,NA,1,400000284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis nipalensis,1790,"(Dobson, 1871)",NULL,included in M. davidi,{''NA'':NA},0,NULL,0,NULL,NULL,NULL,iucn,nipalensis,NULL,NULL,Nepal Myotis,"Benda, P., ABI-SAID, M. R., BOU, J. I., Karanouh, R., Lu?an, R. K., Sadek, R., ... & Horá?ek, I. (2016). Bats (Mammalia: Chiroptera) of the Eastern Mediterranean and Middle East. Part 13. Review of distribution and ectoparasites of bats in Lebanon. Acta Societatis Zoologicae Bohemicae, 80.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis davidii,included in M. davidi,"Benda, P., ABI-SAID, M. R., BOU, J. I., Karanouh, R., Lučan, R. K., Sadek, R., ... & Horáček, I. (2016). Bats (Mammalia: Chiroptera) of the Eastern Mediterranean and Middle East. Part 13. Review of distribution and ectoparasites of bats in Lebanon. Acta Societatis Zoologicae Bohemicae, 80.",0,NA,NA,NA,1,136495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis oreias,1792,"(Temminck, 1840)",NULL,"now considered a numen dubium within Kerivoula based on the holotype, which is a mounted skin of a Kerivoula species",{''NA'':NA},0,NULL,0,NULL,NULL,NULL,iucn,oreias,NULL,NULL,Singaporese Whiskered Myotis,"Csorba, G., Smeenk, C., & Lee, B. P. H. (2016). The identity of Vespertilio oreias Temminck, 1840--solving a taxonomic puzzle. Zootaxa, 4205(6), 564-570.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Nomen Nudium,"now considered a numen dubium within Kerivoula based on the holotype, which is a mounted skin of a Kerivoula species","Csorba, G., Smeenk, C., & Lee, B. P. H. (2016). The identity of Vespertilio oreias Temminck, 1840--solving a taxonomic puzzle. Zootaxa, 4205(6), 564-570.",0,NA,NA,NA,1,14186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis oxygnathus,9595,NULL,NULL,included under M. blythii as a synonym,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,oxygnathus,NULL,NULL,NULL,"Juste, J. & Paunovi?, M. 2016. Myotis blythii. The IUCN Red List of Threatened Species 2016: e.T14124A22053297. http://dx.doi.org/10.2305/IUCN.UK.2016-2.RLTS.T14124A22053297.en. Downloaded on 06 May 2017.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis blythii,included under M. blythii as a synonym,"Juste, J. & Paunović, M. 2016. Myotis blythii. The IUCN Red List of Threatened Species 2016: e.T14124A22053297. http://dx.doi.org/10.2305/IUCN.UK.2016-2.RLTS.T14124A22053297.en. Downloaded on 06 May 2017.",0,NA,NA,NA,1,400000285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis ozensis,9597,NULL,NULL,maintained as a synonym of M. ikonnikovi,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,ozensis,NULL,NULL,NULL,"Stubbe, M., Ariunbold, J., Buuveibaatar, V., Dorjderem, S., Monkhzul, Ts., Otgonbaatar, M. & Tsogbadrakh, M. 2008. Myotis ikonnikovi. The IUCN Red List of Threatened Species 2008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis ikonnokovi,maintained as a synonym of M. ikonnikovi,"Stubbe, M., Ariunbold, J., Buuveibaatar, V., Dorjderem, S., Monkhzul, Ts., Otgonbaatar, M. & Tsogbadrakh, M. 2008. Myotis ikonnikovi. The IUCN Red List of Threatened Species 2008",0,NA,NA,NA,1,400000286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Myotis yesoensis,9633,NULL,NULL,maintained as a synonym of M. ikonnikovi,{''NA'':NA},NULL,NULL,NULL,NULL,NULL,NULL,NULL,yesoensis,NULL,NULL,NULL,"Stubbe, M., Ariunbold, J., Buuveibaatar, V., Dorjderem, S., Monkhzul, Ts., Otgonbaatar, M. & Tsogbadrakh, M. 2008. Myotis ikonnikovi. The IUCN Red List of Threatened Species 2008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,MYOTINAE,NA,Myotis,YES,Myotis ikonnokovi,maintained as a synonym of M. ikonnikovi,"Stubbe, M., Ariunbold, J., Buuveibaatar, V., Dorjderem, S., Monkhzul, Ts., Otgonbaatar, M. & Tsogbadrakh, M. 2008. Myotis ikonnikovi. The IUCN Red List of Threatened Species 2008",0,NA,NA,NA,1,400000288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Natalus espiritosantensis,983,Ruschi,NULL,synonym of N. macrourus,"{""1838"":1951}",0,NULL,0,Gray,NULL,NULL,iucn,espiritosantensis,NULL,NULL,NULL,"Garbino, G. S., & Tejedor, A. (2013). Natalus macrourus (Gervais, 1856)(Chiroptera: Natalidae) is a senior synonym of Natalus espiritosantensis (Ruschi, 1951). Mammalia, 77(2), 237-240.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,NATALIDAE,NA,NA,Natalus,YES,Natalus macrourus,synonym of N. macrourus,"Garbino, G. S., & Tejedor, A. (2013). Natalus macrourus (Gervais, 1856)(Chiroptera: Natalidae) is a senior synonym of Natalus espiritosantensis (Ruschi, 1951). Mammalia, 77(2), 237-240.",0,NA,NA,NA,1,136448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Natalus saturatus,989,NULL,NULL,syn of stramineus,{''NA'':NA},0,NULL,0,NULL,NULL,NULL,newsp,saturatus,NULL,NULL,NULL,"Tejedor, A. (2011). Systematics of funnel-eared bats (Chiroptera: Natalidae). Bulletin of the american Museum of natural History, 1-140.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,NATALIDAE,NA,NA,Natalus,YES,Natalus stramineus,syn of stramineus,"Tejedor, A. (2011). Systematics of funnel-eared bats (Chiroptera: Natalidae). Bulletin of the american Museum of natural History, 1-140.",0,NA,NA,NA,1,400000294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Niviventer ling,9833,"Bonhote, 1905",NULL,"not valid, included under N. huang in HMW7","{""1903"":1905}",0,NULL,0,Bonhote,NULL,NULL,NULL,ling,NULL,NULL,NULL,"Lu, L., Ge, D., Chesters, D., Ho, S.Y.W., Ma, Y., Li, G., Wen, Z., Wu, Y., Wang, J., Xia, L., Lui, J., Gui, T., Zhang, X., Zhu, C., Yang, Q., Liu, Q. 2014. Molecular phylogeny and the underestimated species diversity of the endemic white-bellied rat (Rodentia: Muridae: Niviventer) in Southeast Asia and China. Zoologica Scripta.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,rodents,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,YES,Niviventer huang,"not valid, included under N. huang in HMW7","Lu, L., Ge, D., Chesters, D., Ho, S.Y.W., Ma, Y., Li, G., Wen, Z., Wu, Y., Wang, J., Xia, L., Lui, J., Gui, T., Zhang, X., Zhu, C., Yang, Q., Liu, Q. 2014. Molecular phylogeny and the underestimated species diversity of the endemic white-bellied rat (Rodentia: Muridae: Niviventer) in Southeast Asia and China. Zoologica Scripta.",0,NA,NA,NA,1,100000650,0,NA,"Lu, L., Ge, D., Chesters, D., Ho, S.Y.W., Ma, Y., Li, G., Wen, Z., Wu, Y., Wang, J., Xia, L., Lui, J., Gui, T., Zhang, X., Zhu, C., Yang, Q., Liu, Q. 2014. Molecular phylogeny & the underestimated species diversity of the endemic white-bellied rat (Rodentia: Muridae: Niviventer) in Southeast Asia & China. Zoologica Scripta.","Lu, L., Ge, D., Chesters, D., Ho, S.Y.W., Ma, Y., Li, G., Wen, Z., Wu, Y., Wang, J., Xia, L., Lui, J., Gui, T., Zhang, X., Zhu, C., Yang, Q., Liu, Q",2014, noneYet, noneYet,Bonhote,1905, noneYet,0,NA,NA,NA
