"canonical_sciname","id","species_authority","image","notes","authority_year","parens_auth_genus","taxon_author","parens_auth_species","genus_authority","deprecated_scientific","subspecies","source","species","taxon_credit","taxon_credit_date","common_name","citation","image_credit","image_license","entry","common_name_source","image_caption","species_authority_citation","genus_authority_citation","simple_linnean_group","simple_linnean_group_alt","major_type","major_subtype","simple_linnean_subgroup","linnean_order","linnean_family","linnean_subfamily","linnean_tribe","genus","juniorSynonym","synonymOf","TaxonomyNotes","TaxonomyNotes_Citation","extinct","geo_distribution","authority_fullcitation","authority_link","MDDv1","internal_id","newSppSinceMSW3","IfNew_category","IfNew_evidenceCitation","IfNew_evidenceAuthors","IfNew_evidenceYear","IfNew_evidenceLink","IfNew_nameCitation","IfNew_nameAuthors","IfNew_nameYear","IfNew_nameLink","genusTransfersinceMSW3","IfTransfer_oldSciName","IfTransfer_oldIUCN_ID","IfTransfer_evidenceCitation"
"Pseudomys occidentalis","5336","Tate","null","NULL","{""1832"":1951}","false","null","false","Gray","null","null","iucn","occidentalis","null","null","Western Mouse","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","muridae","murinae","hydromyini","pseudomys","false","","","","false","australasia/oceania","","","true","18553","false","","","","","","","","","","false","NA","",""
"Pseudomys oralis","5337","Thomas","null","NULL","{""1832"":1910}","false","null","false","Gray","null","null","iucn","oralis","null","null","Hastings River Mouse","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","muridae","murinae","hydromyini","pseudomys","false","","","","false","australasia/oceania","","","true","18554","false","","","","","","","","","","false","NA","",""
"Pseudomys patrius","5338","Thomas & Dollman","null","NULL","{""1832"":1909}","false","null","false","Gray","null","null","iucn","patrius","null","null","Eastern Pebble Mouse","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","muridae","murinae","hydromyini","pseudomys","false","","","","false","australasia/oceania","","","true","18571","false","","","","","","","","","","false","NA","",""
"Pseudomys shortridgei","5340","Thomas","null","NULL","{""1832"":1910}","false","null","false","Gray","null","null","iucn","shortridgei","null","null","Heath Mouse","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","muridae","murinae","hydromyini","pseudomys","false","","","","false","australasia/oceania","","","true","18557","false","","","","","","","","","","false","NA","",""
"Pseudorca crassidens","304","Owen","null","NULL","{""1846"":1846}","false","null","false","Owen","null","null","iucn","crassidens","null","null","False Killer Whale","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","whales / dolphins","artiodactyla","delphinidae","","","pseudorca","false","","","","false","marine","","","true","18596","false","","","","","","","","","","false","NA","",""
"Pseudoryx nghetinhensis","195","Vu Van Dung, Pham Mong Giao, Nguyen Ngoc Chinh, Do Tuoc, Arctander, & MacKinnon","null","NULL","{""1993"":1993}","false","null","false","Vu Van Dung, Pham Mong Giao, Nguyen Ngoc Chinh, Do Tuoc, Arctander, & MacKinnon","null","null","iucn","nghetinhensis","null","null","Saola","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","cervoid ruminants","artiodactyla","bovidae","bovinae","bovini","pseudoryx","false","","","","false","indomalayan","","","true","18597","false","","","","","","","","","","false","NA","",""
"Pseudoryzomys simplex","4175","Winge","null","NULL","{""1887"":1887}","false","null","false","Winge","null","null","iucn","simplex","null","null","Brazilian False Rice Rat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","cricetidae","sigmodontinae","oryzomyini","pseudoryzomys","false","","","","false","neotropics","","","true","18598","false","","","","","","","","","","false","NA","",""
"Ptenochirus jagori","1318","Peters","null","NULL","{""1861"":1861}","false","null","false","Peters","null","null","iucn","jagori","null","null","Greater Musky Fruit Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","cynopterinae","","ptenochirus","false","","","","false","indomalayan","","","true","18653","false","","","","","","","","","","false","NA","",""
"Ptenochirus minor","1319","Yoshiyuki","null","NULL","{""1861"":1979}","false","null","false","Peters","null","null","iucn","minor","null","null","Lesser Musky Fruit Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","cynopterinae","","ptenochirus","false","","","","false","indomalayan","","","true","18654","false","","","","","","","","","","false","NA","",""
"Pteralopex anceps","1320","K. Andersen","null","NULL","{""1888"":1909}","false","null","false","Thomas","null","null","iucn","anceps","null","null","Bougainville Monkey-faced Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","pteropodinae","","pteralopex","false","","","","false","australasia/oceania","","","true","18656","false","","","","","","","","","","false","NA","",""
"Pteralopex atrata","1321","Thomas","null","NULL","{""1888"":1888}","false","null","false","Thomas","null","null","iucn","atrata","null","null","Guadalcanal Monkey-faced Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","pteropodinae","","pteralopex","false","","","","false","australasia/oceania","","","true","18657","false","","","","","","","","","","false","NA","",""
"Pteralopex flanneryi","1322","K. Helgen","null","NULL","{""1888"":2005}","false","null","false","Thomas","null","null","iucn","flanneryi","null","null","Greater Monkey-faced Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","pteropodinae","","pteralopex","false","","","","false","australasia/oceania","","","true","136587","true","denovo","","","","","","","","","false","NA","",""
"Pteralopex pulchra","1323","Flannery","null","NULL","{""1888"":1991}","false","null","false","Thomas","null","null","iucn","pulchra","null","null","Montane Monkey-faced Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","pteropodinae","","pteralopex","false","","","","false","australasia/oceania","","","true","18658","false","","","","","","","","","","false","NA","",""
"Pteralopex taki","1324","Parnaby","null","NULL","{""1888"":2002}","false","null","false","Thomas","null","null","iucn","taki","null","null","New Georgia Monkey-faced Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","pteropodidae","pteropodinae","","pteralopex","false","","","","false","australasia/oceania","","","true","29473","false","","","","","","","","","","false","NA","",""
"Pteromys momonga","5738","Temminck","null","NULL","{""1758"":1844}","false","null","false","Linnaeus","null","null","iucn","momonga","null","null","Japanese Flying Squirrel","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","sciuridae","sciurinae","pteromyini","pteromys","false","","","","false","palearctic","","","true","18701","false","","","","","","","","","","false","NA","",""
"Pteromys volans","5739","Linnaeus","null","NULL","{""1758"":1758}","false","null","false","Linnaeus","null","null","iucn","volans","null","null","Siberian Flying Squirrel","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","sciuridae","sciurinae","pteromyini","pteromys","false","","","","false","palearctic","","","true","18702","false","","","","","","","","","","false","NA","",""
"Pteromyscus pulverulentus","5740","Günther","null","NULL","{""1842"":1842}","false","null","false","Günther","null","null","iucn","pulverulentus","null","null","Smoky Flying Squirrel","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","rodents","rodentia","sciuridae","sciurinae","pteromyini","pteromyscus","false","","","","false","indomalayan","","","true","18703","false","","","","","","","","","","false","NA","",""
"Pteronotus davyi","970","Gray","null","NULL","{""1838"":1843}","false","null","false","Gray","null","null","iucn","davyi","null","null","Davy&#39;s Naked-backed Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","mormoopidae","","","pteronotus","false","","","","false","nearctic, neotropic","","","true","18705","false","","","","","","","","","","false","NA","",""
"Pteronotus fulvus","10781","Thomas","null","elevated subspecies","{""1838"":1892}","false","null","false","Gray","null","null","null","fulvus","null","null","NULL","Davalos, L.M. 2006. The geography of diversification in the mormoopids (Chriptera: Mormoopidae). Biological Journal of the Linnean Society 88: 101-118.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","mormoopidae","","","pteronotus","false","","elevated subspecies","davalos, l.m. 2006. the geography of diversification in the mormoopids (chriptera: mormoopidae). biological journal of the linnean society 88: 101-118.","false","nearctic, neotropic","","","true","100000730","true","split","Davalos, L.M. 2006. The geography of diversification in the mormoopids (Chriptera: Mormoopidae). Biological Journal of the Linnean Society 88: 101-118.","Davalos, L.M","2006","noneYet","noneYet","Thomas","1892","noneYet","false","NA","",""
"Pteronotus fuscus","10782","J. A. Allen","null","elevated subspecies","{""1838"":1911}","false","null","false","Gray","null","null","null","fuscus","null","null","NULL","Pavan, A.C., Marroig, G. 2016. Integrating multiple evidences in taxonomy: species diversity and phylogeny of mustached bats (Mormoopidae: Pteronotus). Molecular Phylogenetics and Evolution 103: 184-198.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","mormoopidae","","","pteronotus","false","","elevated subspecies","pavan, a.c., marroig, g. 2016. integrating multiple evidences in taxonomy: species diversity and phylogeny of mustached bats (mormoopidae: pteronotus). molecular phylogenetics and evolution 103: 184-198.","false","neotropical","","","true","100000731","true","split","Pavan, A.C., Marroig, G. 2016. Integrating multiple evidences in taxonomy: species diversity & phylogeny of mustached bats (Mormoopidae: Pteronotus). Molecular Phylogenetics & Evolution 103: 184-198.","Pavan, A.C., Marroig, G","2016","noneYet","noneYet","J. A. Allen","1911","noneYet","false","NA","",""
"Pteronotus gymnonotus","971","Nattere","null","NULL","{""1838"":1843}","false","null","false","Gray","null","null","iucn","gymnonotus","null","null","Big Naked-backed Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","mormoopidae","","","pteronotus","false","","","","false","nearctic, neotropic","","","true","18706","false","","","","","","","","","","false","NA","",""
"Pteronotus macleayii","972","Gray","null","NULL","{""1838"":1843}","false","null","false","Gray","null","null","iucn","macleayii","null","null","Macleay&#39;s Mustached Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","mormoopidae","","","pteronotus","false","","","","false","neotropical","","","true","18707","false","","","","","","","","","","false","NA","",""
"Pteronotus mesoamericanus","10785","Smith","null","elevated subspecies","{""1838"":1972}","false","null","false","Gray","null","null","null","mesoamericanus","null","null","NULL","Pavan, A.C., Marroig, G. 2016. Integrating multiple evidences in taxonomy: species diversity and phylogeny of mustached bats (Mormoopidae: Pteronotus). Molecular Phylogenetics and Evolution 103: 184-198.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","mormoopidae","","","pteronotus","false","","elevated subspecies","pavan, a.c., marroig, g. 2016. integrating multiple evidences in taxonomy: species diversity and phylogeny of mustached bats (mormoopidae: pteronotus). molecular phylogenetics and evolution 103: 184-198.","false","nearctic, neotropic","","","true","100000732","true","split","Pavan, A.C., Marroig, G. 2016. Integrating multiple evidences in taxonomy: species diversity & phylogeny of mustached bats (Mormoopidae: Pteronotus). Molecular Phylogenetics & Evolution 103: 184-198.","Pavan, A.C., Marroig, G","2016","noneYet","noneYet","Smith","1972","noneYet","false","NA","",""
