major_type,major_subtype,linnean_order,linnean_family,linnean_subfamily,linnean_tribeg,genus,canonical_sciname,juniorSynonym,synonymOf,notes,citation,extinct,species_authority,authority_year,authority_fullcitation,authority_link,geo_distribution,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_valid_SciName,IfNew_described_SciName,IfNew_GeoRegion,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Antechinus,Antechinus_vandycki,NO,NA,described_as_new_species,"Baker,_A.,_Mutton,_T.,_Mason,_E.,_&_Gray,_E._(2015)._A_taxonomic_assessment_of_the_Australian_dusky_antechinus_complex:_a_new_species,_the_Tasman_peninsula_dusky_antechinus_(Antechinus_vandycki_sp._nov.)_and_an_elevation_to_species_of_the_mainland_dusky_antechinus_(Antechinus_swainsonii_mimetes_(Thomas))._Memoirs_of_the_Queensland_Museum–Nature,_59,_75-126.",0,"Baker, Mutton, Mason, & Gray",2015,"Baker,_A.,_Mutton,_T.,_Mason,_E.,_&_Gray,_E._(2015)._A_taxonomic_assessment_of_the_Australian_dusky_antechinus_complex:_a_new_species,_the_Tasman_peninsula_dusky_antechinus_(Antechinus_vandycki_sp._nov.)_and_an_elevation_to_species_of_the_mainland_dusky_antechinus_(Antechinus_swainsonii_mimetes_(Thomas))._Memoirs_of_the_Queensland_Museum–Nature,_59,_75-126.",http://eprints.qut.edu.au/86446/,Australasia/Oceania,0,100000012,1,deNovo,Antechinus_vandycki,Antechinus_vandycki,Australia_(Tasmania),"Baker,_A.M.,_Mutton,_T.Y.,_Mason,_E.D._&_Gray,_E.L._2015._A_taxonomic_assessment_of_the_Australian_Dusky_Antechinus_Complex:_a_new_species,_the_Tasman_Peninsula_Dusky_Antechinus_(Antechinus_vandycki_sp._nov.)_&_an_elevation_to_species_of_the_Mainland_Dusky_Antechinus_(Antechinus_swainsonii_mimetes_(Thomas))._Memoirs_of_the_Queensland_Museum_–_Nature_59:_75-126_[181]","Baker,_A.M.,_Mutton,_T.Y.,_Mason,_E.D_&_Gray,_E.L",2015,http://www.qm.qld.gov.au/~/media/Documents/QM/About+Us/Publications/Memoirs+-+Nature/N59/mqm-n59-baker-dusky.pdf,"Baker,_A.M.,_Mutton,_T.Y.,_Mason,_E.D._&_Gray,_E.L._2015._A_taxonomic_assessment_of_the_Australian_Dusky_Antechinus_Complex:_a_new_species,_the_Tasman_Peninsula_Dusky_Antechinus_(Antechinus_vandycki_sp._nov.)_&_an_elevation_to_species_of_the_Mainland_Dusky_Antechinus_(Antechinus_swainsonii_mimetes_(Thomas))._Memoirs_of_the_Queensland_Museum_–_Nature_59:_75-126_[181]","Baker,_Mutton,_Mason_&_Gray",2015,http://www.qm.qld.gov.au/~/media/Documents/QM/About+Us/Publications/Memoirs+-+Nature/N59/mqm-n59-baker-dusky.pdf,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasycercus,Dasycercus_blythi,NO,NA,NA,NA,0,Waite,1904,"Waite ER. 1904. Description of a new Phascogale from north western Australia. Records of the Australian Museum 5, 122-124. doi: 10.3853/j.0067-1975.5.1904.1046",https://australianmuseum.net.au/journal/waite-1904-rec-aust-mus-52-122124,Australasia/Oceania,0,6267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasycercus,Dasycercus_cristicauda,NO,NA,NA,NA,0,Krefft,1867,"Krefft G. 1867. On the classification of the small Dasyuridae of Australia, with description of two new genera and one new species. Proceedings of the Zoological Society of London 1866, 431-435.","https://books.google.com/books?id=SP9JAQAAMAAJ&pg=PA55&lpg=PA55&dq=Krefft+On+the+classification+of+the+small+Dasyuridae+of+Australia,+with+description+of+two+new+genera+and+one+new+species&source=bl&ots=XS0rngyoqw&sig=bSpUltv8JlVLteCIhQBoQMB877o&hl=en&sa=X&ved=0ahUKEwjxla6TqunXAhUrilQKHcmUCwwQ6AEILzAC#v=onepage&q=Krefft%20On%20the%20classification%20of%20the%20small%20Dasyuridae%20of%20Australia%2C%20with%20description%20of%20two%20new%20genera%20and%20one%20new%20species&f=false",Australasia/Oceania,0,6266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasykaluta,Dasykaluta_rosamondae,NO,NA,NA,NA,0,Ride,1964,"Ride WDL 1964. Antechinus rosamondae, a new species of dasyurid marsupial from the Pilara District of Western Australia, with remarks on the classification of Antechinus. Western Australian Naturalist 9: 58-65.", ,Australasia/Oceania,0,40527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyuroides,Dasyuroides_byrnei,NO,NA,NA,NA,0,Spencer,1896,"Spencer D. 1896. Mammalia. In 'Report on the Work of the Horn Scientific Expedition to Central Australia. Part 2. Zoology'. (Ed B. Spencer) pp. 1-52. (Melville, Mullen and Slade: Melbourne).",https://www.biodiversitylibrary.org/bibliography/52122#/summary,Australasia/Oceania,0,6265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyurus,Dasyurus_albopunctatus,NO,NA,NA,NA,0,Schlegel,1880,"Schlegel H. 1880. On Dasyurus albopunctatus. Notes from the Leyden Museum, vol 2, No. 1: 51-53.",http://www.repository.naturalis.nl/document/552108,Australasia/Oceania,0,6299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyurus,Dasyurus_geoffroii,NO,NA,NA,NA,0,Gould,1841,, ,Australasia/Oceania,0,6294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyurus,Dasyurus_hallucatus,NO,NA,NA,NA,0,Gould,1842,, ,Australasia/Oceania,0,6295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyurus,Dasyurus_maculatus,NO,NA,NA,NA,0,Kerr,1792,"Kerr R. 1792. The animal kingdom, or zoological system, of the celebrated Sir Charles Linnaeus; class 1. Mammalia; behing a translcation of that part of the Systema Naturae, as lately published with great improvements by Professor Gmelin, together with numerous additions from more recent zoological writers and illustrated with copperplates. J. Murray, London, United Kingdom 1:1-400",http://trove.nla.gov.au/work/10199157?selectedversion=NBD10202373,Australasia/Oceania,0,6300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyurus,Dasyurus_spartacus,NO,NA,NA,NA,0,Van Dyck,1987,"Van Dyck S. 1987. The bronze quoll, Dasyurus spartacus (Marsupialia: Dasyuridae), a new species from the savanahas of Papua New Guinea. Australian Mammalogy 11: 146-156.",http://bionames.org/bionames-archive/issn/0310-0049/11/145.pdf,Australasia/Oceania,0,6301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Dasyurus,Dasyurus_viverrinus,NO,NA,NA,NA,0,Shaw,1800,"Shaw G. 1800. General zoology, or systematic natural history. G. Kearsley, Printer, London, United Kingdom, England 1(Part 2): 249-552.",https://www.biodiversitylibrary.org/bibliography/1593#/summary,Australasia/Oceania,0,6296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Murexia,Murexia_habbema,NO,NA,NA,NA,0,Tate & Archbold,1941,"Tate GHH, Archbold R. 1941. Results of the Archbold expeditions No. 31.New rodents and marsupials from New Guinea. Amer. Mus. novitates, no 1101: 1-9.",https://www.amazon.com/RESULTS-ARCHBOLD-EXPEDITIONS-RODENTS-MARSUPIALS/dp/B003TJMEAI,Australasia/Oceania,0,1589,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Murexia,Murexia_longicaudata,NO,NA,NA,NA,0,Schlegel,1866,Schlegel H. 1866. Observations Zoologiques. Nederlands Tijdschrift voor de Dierkunde 3.,https://books.google.com/books?id=v7IZ6PTS8N4C&source=gbs_similarbooks,Australasia/Oceania,0,13930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Murexia,Murexia_melanurus,NO,NA,NA,NA,0,Thomas,1899,, ,Australasia/Oceania,0,1591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Murexia,Murexia_naso,NO,NA,NA,NA,0,Jentink,1911, Jentink FA. 1911. Notes Leyden Museum 33: 234. ,https://www.biodiversitylibrary.org/bibliography/8740#/summary,Australasia/Oceania,0,1587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Murexia,Murexia_rothschildi,NO,NA,NA,NA,0,Tate,1938,Tate GHH. 1938. Results of the Archbold expeditions. No.52. The marsupial genus Phalanger. Amer. Mus. Nov. 1-42.,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwjnn8i4uunXAhXJjVQKHZVMDgcQFggrMAE&url=http%3A%2F%2Fdigitallibrary.amnh.org%2Fbitstream%2F2246%2F3758%2F1%2FN1283.pdf&usg=AOvVaw26iwXvUn2CroswvPViYk6g,Australasia/Oceania,0,13931,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Myoictis,Myoictis_leucura,NO,NA,NA,NA,0,Woolley,2005," Wooley PA. 2005. Revision of the three-striped dasyures, genus Myoictis (Marsupialia: Dasyuridae), of New Guinea, with description of a new species. Records - Australia Museum 57: 321-340.",https://australianmuseum.com/uploads/journals/18022/1450_complete.pdf,Australasia/Oceania,0,136449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Myoictis,Myoictis_melas,NO,NA,"mixed_up_in_excel,_should_be_Myoictis_melas",NA,0,Müller,1840,"Müller S. 1840. Bijdragen tot de kennis van Nieuw-Guinea. In 'Verhandelingen over de Natuurlijke Geschiedenis der Nederlandische Overzeeche Bettingen, Land-en Volkenkunde. ed. C.J. Temminck, p. 20. Leiden: S. and J. Luchtmans & C.C. van der Hoek.",https://www.adlibris.com/se/bok/bijdrage-tot-de-kennis-der-vischfauna-van-nieuw-guinea-9781117554327,Australasia/Oceania,0,400000280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Myoictis,Myoictis_wallacei,NO,NA,NA,NA,0,Gray,1858,Gray JE. 1858. List of species of mammalia sent from the Aru Islands by Mr. A.R. Wallace to the British Museum. Proceedings of the Zoological Society of London: 106-113.,http://biostor.org/reference/59978,Australasia/Oceania,0,136839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Myoictis,Myoictis_wavicus,NO,NA,NA,NA,0,Tate,1947,Tate GHH. 1947. On the anatomy and classification of the Dasyuridae (Marsupialia). Results of the Archbold Expeditions. No. 56. Bulletin of the American Museum of Natural History 88: 97-156., ,Australasia/Oceania,0,136829,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Neophascogale,Neophascogale_lorentzii,NO,NA,NA,NA,0,Jentink,1911, Jentink FA. 1911. Notes Leyden Museum 33: 234. ,https://www.biodiversitylibrary.org/bibliography/8740#/summary,Australasia/Oceania,0,14541,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Ningaui,Ningaui_ridei,NO,NA,NA,NA,0,Archer,1975,"Archer M. 1975. Ningaui, a genus of tiny dasyurids (Marsupialia) and two new species, N. timealeyi and N. ridei from arid Western Australia. Mem. Qld. Mus. 17: 237-249.",http://biostor.org/reference/153372,Australasia/Oceania,0,40529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Ningaui,Ningaui_timealeyi,NO,NA,NA,NA,0,Archer,1975,"Archer M. 1975. Ningaui, a genus of tiny dasyurids (Marsupialia) and two new species, N. timealeyi and N. ridei from arid Western Australia. Mem. Qld. Mus. 17: 237-249.",http://biostor.org/reference/153372,Australasia/Oceania,0,40530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Ningaui,Ningaui_yvonneae,NO,NA,NA,NA,0,"Kitchener, Stoddart, & Henrey",1983,"Kitchner DJ, Stoddart J, Henry J. 1983. A taxonomic appraisal of the genus Ningaui Archer (Marsupialia: Dasyuridae), including description of a new species. Australian Journal of Zoology 31(3): 361-379.",http://www.publish.csiro.au/ZO/ZO9830361,Australasia/Oceania,0,40531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Parantechinus,Parantechinus_apicalis,NO,NA,NA,NA,0,Gray,1842,, ,Australasia/Oceania,0,16138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Phascogale,Phascogale_calura,NO,NA,NA,NA,0,Gould,1844,, ,Australasia/Oceania,0,16888,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Phascogale,Phascogale_pirata,NO,NA,NA,NA,0,Thomas,1904,, ,Australasia/Oceania,0,16889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,PHASCOGALINI,Phascogale,Phascogale_tapoatafa,NO,NA,NA,NA,0,Meyer,1793,, ,Australasia/Oceania,0,16890,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Phascolosorex,Phascolosorex_doriae,NO,NA,NA,NA,0,Thomas,1886,, ,Australasia/Oceania,0,16893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Phascolosorex,Phascolosorex_dorsalis,NO,NA,NA,NA,0,Peters & Doria,1876,, ,Australasia/Oceania,0,16894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,PLANIGALINI,Planigale,Planigale_gilesi,NO,NA,NA,NA,0,Aitkin,1972,,,Australasia/Oceania,0,40533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,PLANIGALINI,Planigale,Planigale_ingrami,NO,NA,NA,NA,0,Thomas,1906,,,Australasia/Oceania,0,40534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,PLANIGALINI,Planigale,Planigale_maculata,NO,NA,NA,NA,0,Gould,1851,,,Australasia/Oceania,0,40535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,PLANIGALINI,Planigale,Planigale_novaeguineae,NO,NA,NA,NA,0,Tate & Archbold,1941,,,Australasia/Oceania,0,17474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,PLANIGALINI,Planigale,Planigale_tenuirostris,NO,NA,NA,NA,0,Troughton,1928,,,Australasia/Oceania,0,40536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Pseudantechinus,Pseudantechinus_bilarni,NO,NA,NA,NA,0,Johnson,1954,,,Australasia/Oceania,0,40636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Pseudantechinus,Pseudantechinus_macdonnellensis,NO,NA,NA,NA,0,Spencer,1896,,,Australasia/Oceania,0,40537,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Pseudantechinus,Pseudantechinus_mimulus,NO,NA,NA,NA,0,Thomas,1906,,,Australasia/Oceania,0,18447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Pseudantechinus,Pseudantechinus_ningbing,NO,NA,NA,NA,0,Kitchener,1988,,,Australasia/Oceania,0,40538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Pseudantechinus,Pseudantechinus_roryi,NO,NA,NA,NA,0,"Cooper, Aplin, & Adams",2000,,,Australasia/Oceania,0,136620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Pseudantechinus,Pseudantechinus_woolleyae,NO,NA,NA,NA,0,Kitchener & Caputi,1988,,,Australasia/Oceania,0,40539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,DASYURINAE,DASYURINI,Sarcophilus,Sarcophilus_harrisii,NO,NA,NA,NA,0,Boitard,1841,,,Australasia/Oceania,0,40540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_aitkeni,NO,NA,NA,NA,0,"Kitchener, Stoddart, & Henrey",1984,,,Australasia/Oceania,0,20294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_archeri,NO,NA,NA,NA,0,Van Dyck,1986,,,Australasia/Oceania,0,20296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_bindi,NO,NA,NA,NA,0,"Van Dyck, Woinarski, & Press",1994,,,Australasia/Oceania,0,40551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_butleri,NO,NA,NA,NA,0,Archer,1979,,,Australasia/Oceania,0,20295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_crassicaudata,NO,NA,NA,NA,0,Gould,1844,,,Australasia/Oceania,0,40541,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_dolichura,NO,NA,NA,NA,0,"Kitchener, Stoddart, & Henrey",1984,,,Australasia/Oceania,0,40542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_douglasi,NO,NA,NA,NA,0,Archer,1979,,,Australasia/Oceania,0,20290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_gilberti,NO,NA,NA,NA,0,"Kitchener, Stoddart, & Henrey",1984,,,Australasia/Oceania,0,40543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_granulipes,NO,NA,NA,NA,0,Troughton,1932,,,Australasia/Oceania,0,41509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_griseoventer,NO,Sminthopsis_fuliginosis,NA,"Woolley,_P.A.,_Westerman,_M.,_Krajewski,_C._2007._Interspecific_affinities_within_the_genus_Sminthopsis_(Dasyuromorphia:_Dasyuridae)_based_on_morphology_of_the_penis:_congruence_with_other_anatomical_and_molecular_data._Journal_of_Mammalogy_88(6):_1381-1392.",0,"Kitchener, Stoddart, & Henrey",1984,,,Australasia/Oceania,0,41510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_hirtipes,NO,NA,NA,NA,0,Thomas,1898,,,Australasia/Oceania,0,40544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_leucopus,NO,NA,NA,NA,0,Gray,1842,,,Australasia/Oceania,0,20297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_longicaudata,NO,NA,NA,NA,0,Spencer,1909,,,Australasia/Oceania,0,40545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_macroura,NO,NA,NA,NA,0,Gould,1845,,,Australasia/Oceania,0,40546,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_murina,NO,NA,NA,NA,0,Waterhouse,1838,,,Australasia/Oceania,0,40547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_ooldea,NO,NA,NA,NA,0,Troughton,1965,,,Australasia/Oceania,0,40548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_psammophila,NO,NA,NA,NA,0,Spencer,1895,,,Australasia/Oceania,0,20293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_virginiae,NO,NA,NA,NA,0,de Tarragon,1847,,,Australasia/Oceania,0,40549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Marsupalia,Australidelphia,DASYUROMORPHA,DASYURIDAE,SMINTHOPSINAE,SMINTHOPSINI,Sminthopsis,Sminthopsis_youngsoni,NO,NA,NA,NA,0,McKenzie & Archer,1982,,,Australasia/Oceania,0,40550,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
