Source	ID	Order	Family	Genus	Species	SciName
IUCN	19454	RODENTIA	CRICETIDAE	Rhagomys	rufescens	Rhagomys_rufescens
IUCN	19474	RODENTIA	SCIURIDAE	Rheithrosciurus	macrotis	Rheithrosciurus_macrotis
IUCN	19484	RODENTIA	CRICETIDAE	Rheomys	mexicanus	Rheomys_mexicanus
IUCN	19485	RODENTIA	CRICETIDAE	Rheomys	raptor	Rheomys_raptor
IUCN	19486	RODENTIA	CRICETIDAE	Rheomys	thomasi	Rheomys_thomasi
IUCN	19487	RODENTIA	CRICETIDAE	Rheomys	underwoodi	Rheomys_underwoodi
IUCN	19495	PERISSODACTYLA	RHINOCEROTIDAE	Rhinoceros	sondaicus	Rhinoceros_sondaicus
IUCN	19496	PERISSODACTYLA	RHINOCEROTIDAE	Rhinoceros	unicornis	Rhinoceros_unicornis
IUCN	19515	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	blasii	Rhinolophus_blasii
IUCN	19516	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	euryale	Rhinolophus_euryale
IUCN	19517	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	ferrumequinum	Rhinolophus_ferrumequinum
IUCN	19518	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	hipposideros	Rhinolophus_hipposideros
IUCN	19519	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	mehelyi	Rhinolophus_mehelyi
IUCN	19520	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	acuminatus	Rhinolophus_acuminatus
IUCN	19521	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	adami	Rhinolophus_adami
IUCN	19522	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	affinis	Rhinolophus_affinis
IUCN	19523	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	alcyone	Rhinolophus_alcyone
IUCN	19525	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	arcuatus	Rhinolophus_arcuatus
IUCN	19526	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	bocharicus	Rhinolophus_bocharicus
IUCN	19527	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	borneensis	Rhinolophus_borneensis
IUCN	19528	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	canuti	Rhinolophus_canuti
IUCN	19529	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	capensis	Rhinolophus_capensis
IUCN	19530	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	celebensis	Rhinolophus_celebensis
IUCN	19531	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	clivosus	Rhinolophus_clivosus
IUCN	19532	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	coelophyllus	Rhinolophus_coelophyllus
IUCN	19533	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	cognatus	Rhinolophus_cognatus
IUCN	19535	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	creaghi	Rhinolophus_creaghi
IUCN	19536	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	darlingi	Rhinolophus_darlingi
IUCN	19537	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	deckenii	Rhinolophus_deckenii
IUCN	19538	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	denti	Rhinolophus_denti
IUCN	19539	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	eloquens	Rhinolophus_eloquens
IUCN	19540	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	euryotis	Rhinolophus_euryotis
IUCN	19541	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	fumigatus	Rhinolophus_fumigatus
IUCN	19542	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	guineensis	Rhinolophus_guineensis
IUCN	19543	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	hildebrandtii	Rhinolophus_hildebrandtii
IUCN	19545	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	inops	Rhinolophus_inops
IUCN	19546	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	landeri	Rhinolophus_landeri
IUCN	19547	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	lepidus	Rhinolophus_lepidus
IUCN	19548	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	luctus	Rhinolophus_luctus
IUCN	19549	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	maclaudi	Rhinolophus_maclaudi
IUCN	19550	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	macrotis	Rhinolophus_macrotis
IUCN	19551	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	malayanus	Rhinolophus_malayanus
IUCN	19552	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	marshalli	Rhinolophus_marshalli
IUCN	19553	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	megaphyllus	Rhinolophus_megaphyllus
IUCN	19554	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	mitratus	Rhinolophus_mitratus
IUCN	19556	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	nereis	Rhinolophus_nereis
IUCN	19557	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	osgoodi	Rhinolophus_osgoodi
IUCN	19558	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	paradoxolophus	Rhinolophus_paradoxolophus
IUCN	19559	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	pearsonii	Rhinolophus_pearsonii
IUCN	19560	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	philippinensis	Rhinolophus_philippinensis
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	pusillus	Rhinolophus_pusillus
IUCN	19562	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	rex	Rhinolophus_rex
IUCN	19563	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	rouxii	Rhinolophus_rouxii
IUCN	19564	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	rufus	Rhinolophus_rufus
IUCN	19565	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	sedulus	Rhinolophus_sedulus
IUCN	19566	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	shameli	Rhinolophus_shameli
IUCN	19567	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	silvestris	Rhinolophus_silvestris
IUCN	19568	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	simulator	Rhinolophus_simulator
IUCN	19569	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	stheno	Rhinolophus_stheno
IUCN	19570	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	subbadius	Rhinolophus_subbadius
IUCN	19571	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	subrufus	Rhinolophus_subrufus
IUCN	19572	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	swinnyi	Rhinolophus_swinnyi
IUCN	19573	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	thomasi	Rhinolophus_thomasi
IUCN	19574	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	trifoliatus	Rhinolophus_trifoliatus
IUCN	19575	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	virgo	Rhinolophus_virgo
IUCN	19576	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	yunanensis	Rhinolophus_yunanensis
IUCN	19577	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	keyensis	Rhinolophus_keyensis
IUCN	19589	CHIROPTERA	HIPPOSIDERIDAE	Rhinonicteris	aurantia	Rhinonicteris_aurantia
IUCN	19591	CHIROPTERA	PHYLLOSTOMIDAE	Rhinophylla	alethina	Rhinophylla_alethina
IUCN	19592	CHIROPTERA	PHYLLOSTOMIDAE	Rhinophylla	fischerae	Rhinophylla_fischerae
IUCN	19593	CHIROPTERA	PHYLLOSTOMIDAE	Rhinophylla	pumilio	Rhinophylla_pumilio
IUCN	19594	PRIMATES	CERCOPITHECIDAE	Rhinopithecus	avunculus	Rhinopithecus_avunculus
IUCN	19595	PRIMATES	CERCOPITHECIDAE	Rhinopithecus	brelichi	Rhinopithecus_brelichi
IUCN	19596	PRIMATES	CERCOPITHECIDAE	Rhinopithecus	roxellana	Rhinopithecus_roxellana
IUCN	19597	PRIMATES	CERCOPITHECIDAE	Rhinopithecus	bieti	Rhinopithecus_bieti
IUCN	19599	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	hardwickii	Rhinopoma_hardwickii
IUCN	19600	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	microphyllum	Rhinopoma_microphyllum
IUCN	19601	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	macinnesi	Rhinopoma_macinnesi
IUCN	19602	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	muscatellum	Rhinopoma_muscatellum
IUCN	19605	RODENTIA	CRICETIDAE	Rhipidomys	austrinus	Rhipidomys_austrinus
IUCN	19606	RODENTIA	CRICETIDAE	Rhipidomys	caucensis	Rhipidomys_caucensis
IUCN	19607	RODENTIA	CRICETIDAE	Rhipidomys	couesi	Rhipidomys_couesi
IUCN	19608	RODENTIA	CRICETIDAE	Rhipidomys	fulviventer	Rhipidomys_fulviventer
IUCN	19609	RODENTIA	CRICETIDAE	Rhipidomys	latimanus	Rhipidomys_latimanus
IUCN	19610	RODENTIA	CRICETIDAE	Rhipidomys	leucodactylus	Rhipidomys_leucodactylus
IUCN	19611	RODENTIA	CRICETIDAE	Rhipidomys	macconnelli	Rhipidomys_macconnelli
IUCN	19612	RODENTIA	CRICETIDAE	Rhipidomys	mastacalis	Rhipidomys_mastacalis
IUCN	19613	RODENTIA	CRICETIDAE	Rhipidomys	nitela	Rhipidomys_nitela
IUCN	19614	RODENTIA	CRICETIDAE	Rhipidomys	ochrogaster	Rhipidomys_ochrogaster
IUCN	19616	RODENTIA	CRICETIDAE	Rhipidomys	venezuelae	Rhipidomys_venezuelae
IUCN	19617	RODENTIA	CRICETIDAE	Rhipidomys	venustus	Rhipidomys_venustus
IUCN	19618	RODENTIA	CRICETIDAE	Rhipidomys	wetzeli	Rhipidomys_wetzeli
IUCN	19645	RODENTIA	SPALACIDAE	Rhizomys	pruinosus	Rhizomys_pruinosus
IUCN	19646	RODENTIA	SPALACIDAE	Rhizomys	sinensis	Rhizomys_sinensis
IUCN	19647	RODENTIA	SPALACIDAE	Rhizomys	sumatrensis	Rhizomys_sumatrensis
IUCN	19679	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	alleni	Rhogeessa_alleni
IUCN	19680	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	genowaysi	Rhogeessa_genowaysi
IUCN	19681	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	gracilis	Rhogeessa_gracilis
IUCN	19682	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	minutilla	Rhogeessa_minutilla
IUCN	19683	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	mira	Rhogeessa_mira
IUCN	19684	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	parvula	Rhogeessa_parvula
IUCN	19685	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	tumida	Rhogeessa_tumida
IUCN	19686	RODENTIA	MURIDAE	Rhombomys	opimus	Rhombomys_opimus
IUCN	19705	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon	chrysopygus	Rhynchocyon_chrysopygus
IUCN	19708	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon	petersi	Rhynchocyon_petersi
IUCN	19709	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon	cirnei	Rhynchocyon_cirnei
IUCN	19710	PAUCITUBERCULATA	CAENOLESTIDAE	Rhyncholestes	raphanurus	Rhyncholestes_raphanurus
IUCN	19711	PERAMELEMORPHIA	PERAMELIDAE	Rhynchomeles	prattorum	Rhynchomeles_prattorum
IUCN	19712	RODENTIA	MURIDAE	Rhynchomys	isarogensis	Rhynchomys_isarogensis
IUCN	19713	RODENTIA	MURIDAE	Rhynchomys	soricoides	Rhynchomys_soricoides
IUCN	19714	CHIROPTERA	EMBALLONURIDAE	Rhynchonycteris	naso	Rhynchonycteris_naso
IUCN	19742	LAGOMORPHA	LEPORIDAE	Romerolagus	diazi	Romerolagus_diazi
IUCN	19749	CHIROPTERA	PTEROPODIDAE	Rousettus	bidens	Rousettus_bidens
IUCN	19750	CHIROPTERA	PTEROPODIDAE	Rousettus	madagascariensis	Rousettus_madagascariensis
IUCN	19751	CHIROPTERA	PTEROPODIDAE	Rousettus	spinalatus	Rousettus_spinalatus
IUCN	19754	CHIROPTERA	PTEROPODIDAE	Rousettus	amplexicaudatus	Rousettus_amplexicaudatus
IUCN	19755	CHIROPTERA	PTEROPODIDAE	Rousettus	celebensis	Rousettus_celebensis
IUCN	19756	CHIROPTERA	PTEROPODIDAE	Rousettus	leschenaultii	Rousettus_leschenaultii
IUCN	19757	CHIROPTERA	PTEROPODIDAE	Rousettus	obliviosus	Rousettus_obliviosus
IUCN	19758	CHIROPTERA	PTEROPODIDAE	Rousettus	lanosus	Rousettus_lanosus
IUCN	19762	RODENTIA	SCIURIDAE	Rubrisciurus	rubriventer	Rubrisciurus_rubriventer
IUCN	19771	ARTIODACTYLA	BOVIDAE	Rupicapra	pyrenaica	Rupicapra_pyrenaica
IUCN	19790	EULIPOTYPHLA	SORICIDAE	Ruwenzorisorex	suncoides	Ruwenzorisorex_suncoides
IUCN	19799	CHIROPTERA	EMBALLONURIDAE	Saccolaimus	flaviventris	Saccolaimus_flaviventris
IUCN	19800	CHIROPTERA	EMBALLONURIDAE	Saccolaimus	mixtus	Saccolaimus_mixtus
IUCN	19801	CHIROPTERA	EMBALLONURIDAE	Saccolaimus	peli	Saccolaimus_peli
IUCN	19802	CHIROPTERA	EMBALLONURIDAE	Saccolaimus	saccolaimus	Saccolaimus_saccolaimus
IUCN	19804	CHIROPTERA	EMBALLONURIDAE	Saccopteryx	bilineata	Saccopteryx_bilineata
IUCN	19805	CHIROPTERA	EMBALLONURIDAE	Saccopteryx	canescens	Saccopteryx_canescens
IUCN	19806	CHIROPTERA	EMBALLONURIDAE	Saccopteryx	gymnura	Saccopteryx_gymnura
IUCN	19807	CHIROPTERA	EMBALLONURIDAE	Saccopteryx	leptura	Saccopteryx_leptura
IUCN	19808	RODENTIA	NESOMYIDAE	Saccostomus	campestris	Saccostomus_campestris
IUCN	19809	RODENTIA	NESOMYIDAE	Saccostomus	mearnsi	Saccostomus_mearnsi
IUCN	19819	PRIMATES	CALLITRICHIDAE	Saguinus	leucopus	Saguinus_leucopus
IUCN	19823	PRIMATES	CALLITRICHIDAE	Saguinus	oedipus	Saguinus_oedipus
IUCN	19824	PRIMATES	CALLITRICHIDAE	Leontocebus	tripartitus	Leontocebus_tripartitus
IUCN	19832	ARTIODACTYLA	BOVIDAE	Saiga	tatarica	Saiga_tatarica
IUCN	19836	PRIMATES	CEBIDAE	Saimiri	oerstedii	Saimiri_oerstedii
IUCN	19839	PRIMATES	CEBIDAE	Saimiri	vanzolinii	Saimiri_vanzolinii
IUCN	19852	CARNIVORA	EUPLERIDAE	Salanoia	concolor	Salanoia_concolor
IUCN	19863	RODENTIA	DIPODIDAE	Salpingotus	crassicauda	Salpingotus_crassicauda
IUCN	19864	RODENTIA	DIPODIDAE	Salpingotus	heptneri	Salpingotus_heptneri
IUCN	19865	RODENTIA	DIPODIDAE	Salpingotus	kozlovi	Salpingotus_kozlovi
IUCN	19866	RODENTIA	DIPODIDAE	Salpingotulus	michaelis	Salpingotulus_michaelis
IUCN	19867	RODENTIA	DIPODIDAE	Salpingotus	pallidus	Salpingotus_pallidus
IUCN	19945	RODENTIA	CRICETIDAE	Scapteromys	tumidus	Scapteromys_tumidus
IUCN	19997	RODENTIA	SCIURIDAE	Sciurillus	pusillus	Sciurillus_pusillus
IUCN	19998	RODENTIA	SCIURIDAE	Sciurotamias	davidianus	Sciurotamias_davidianus
IUCN	19999	RODENTIA	SCIURIDAE	Sciurotamias	forresti	Sciurotamias_forresti
IUCN	20000	RODENTIA	SCIURIDAE	Sciurus	anomalus	Sciurus_anomalus
IUCN	20001	RODENTIA	SCIURIDAE	Sciurus	deppei	Sciurus_deppei
IUCN	20003	RODENTIA	SCIURIDAE	Sciurus	aestuans	Sciurus_aestuans
IUCN	20004	RODENTIA	SCIURIDAE	Sciurus	alleni	Sciurus_alleni
IUCN	20005	RODENTIA	SCIURIDAE	Sciurus	arizonensis	Sciurus_arizonensis
IUCN	20006	RODENTIA	SCIURIDAE	Sciurus	aureogaster	Sciurus_aureogaster
IUCN	20007	RODENTIA	SCIURIDAE	Sciurus	colliaei	Sciurus_colliaei
IUCN	20008	RODENTIA	SCIURIDAE	Sciurus	flammifer	Sciurus_flammifer
IUCN	20009	RODENTIA	SCIURIDAE	Sciurus	gilvigularis	Sciurus_gilvigularis
IUCN	20010	RODENTIA	SCIURIDAE	Sciurus	granatensis	Sciurus_granatensis
IUCN	20011	RODENTIA	SCIURIDAE	Sciurus	griseus	Sciurus_griseus
IUCN	20012	RODENTIA	SCIURIDAE	Sciurus	ignitus	Sciurus_ignitus
IUCN	20013	RODENTIA	SCIURIDAE	Sciurus	igniventris	Sciurus_igniventris
IUCN	20014	RODENTIA	SCIURIDAE	Sciurus	lis	Sciurus_lis
IUCN	20015	RODENTIA	SCIURIDAE	Sciurus	nayaritensis	Sciurus_nayaritensis
IUCN	20016	RODENTIA	SCIURIDAE	Sciurus	niger	Sciurus_niger
IUCN	20017	RODENTIA	SCIURIDAE	Sciurus	oculatus	Sciurus_oculatus
IUCN	20018	RODENTIA	SCIURIDAE	Sciurus	pucheranii	Sciurus_pucheranii
IUCN	20019	RODENTIA	SCIURIDAE	Sciurus	pyrrhinus	Sciurus_pyrrhinus
IUCN	20020	RODENTIA	SCIURIDAE	Sciurus	richmondi	Sciurus_richmondi
IUCN	20021	RODENTIA	SCIURIDAE	Sciurus	sanborni	Sciurus_sanborni
IUCN	20022	RODENTIA	SCIURIDAE	Sciurus	spadiceus	Sciurus_spadiceus
IUCN	20023	RODENTIA	SCIURIDAE	Sciurus	stramineus	Sciurus_stramineus
IUCN	20024	RODENTIA	SCIURIDAE	Sciurus	variegatoides	Sciurus_variegatoides
IUCN	20025	RODENTIA	SCIURIDAE	Sciurus	vulgaris	Sciurus_vulgaris
IUCN	20026	RODENTIA	SCIURIDAE	Sciurus	yucatanensis	Sciurus_yucatanensis
IUCN	20033	CHIROPTERA	PHYLLOSTOMIDAE	Scleronycteris	ega	Scleronycteris_ega
IUCN	20036	RODENTIA	CRICETIDAE	Scolomys	melanops	Scolomys_melanops
IUCN	20037	RODENTIA	CRICETIDAE	Scolomys	ucayalensis	Scolomys_ucayalensis
IUCN	20052	RODENTIA	CRICETIDAE	Scotinomys	teguina	Scotinomys_teguina
IUCN	20053	RODENTIA	CRICETIDAE	Scotinomys	xerampelinus	Scotinomys_xerampelinus
IUCN	20054	CHIROPTERA	VESPERTILIONIDAE	Scotoecus	albofuscus	Scotoecus_albofuscus
IUCN	20055	CHIROPTERA	VESPERTILIONIDAE	Scotoecus	hirundo	Scotoecus_hirundo
IUCN	20056	CHIROPTERA	VESPERTILIONIDAE	Scotoecus	pallidus	Scotoecus_pallidus
IUCN	20058	CHIROPTERA	VESPERTILIONIDAE	Scotomanes	ornatus	Scotomanes_ornatus
IUCN	20059	CHIROPTERA	PTEROPODIDAE	Casinycteris	ophiodon	Casinycteris_ophiodon
IUCN	20060	CHIROPTERA	PTEROPODIDAE	Scotonycteris	zenkeri	Scotonycteris_zenkeri
IUCN	20064	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	borbonicus	Scotophilus_borbonicus
IUCN	20065	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	celebensis	Scotophilus_celebensis
IUCN	20066	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	dinganii	Scotophilus_dinganii
IUCN	20067	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	heathii	Scotophilus_heathii
IUCN	20068	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	kuhlii	Scotophilus_kuhlii
IUCN	20069	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	leucogaster	Scotophilus_leucogaster
IUCN	20070	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	nigrita	Scotophilus_nigrita
IUCN	20071	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	nux	Scotophilus_nux
IUCN	20072	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	robustus	Scotophilus_robustus
IUCN	20073	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	viridis	Scotophilus_viridis
IUCN	20089	RODENTIA	MURIDAE	Sekeetamys	calurus	Sekeetamys_calurus
IUCN	20102	RODENTIA	GLIRIDAE	Selevinia	betpakdalaensis	Selevinia_betpakdalaensis
IUCN	20165	DIPROTODONTIA	MACROPODIDAE	Setonix	brachyurus	Setonix_brachyurus
IUCN	20184	RODENTIA	DIPODIDAE	Sicista	betulina	Sicista_betulina
IUCN	20185	RODENTIA	DIPODIDAE	Sicista	armenica	Sicista_armenica
IUCN	20186	RODENTIA	DIPODIDAE	Sicista	caucasica	Sicista_caucasica
IUCN	20187	RODENTIA	DIPODIDAE	Sicista	caudata	Sicista_caudata
IUCN	20188	RODENTIA	DIPODIDAE	Sicista	concolor	Sicista_concolor
IUCN	20189	RODENTIA	DIPODIDAE	Sicista	kazbegica	Sicista_kazbegica
IUCN	20190	RODENTIA	DIPODIDAE	Sicista	napaea	Sicista_napaea
IUCN	20191	RODENTIA	DIPODIDAE	Sicista	pseudonapaea	Sicista_pseudonapaea
IUCN	20192	RODENTIA	DIPODIDAE	Sicista	severtzovi	Sicista_severtzovi
IUCN	20193	RODENTIA	DIPODIDAE	Sicista	strandi	Sicista_strandi
IUCN	20194	RODENTIA	DIPODIDAE	Sicista	subtilis	Sicista_subtilis
IUCN	20195	RODENTIA	DIPODIDAE	Sicista	tianshanica	Sicista_tianshanica
IUCN	20196	RODENTIA	DIPODIDAE	Sicista	kluchorica	Sicista_kluchorica
IUCN	20209	RODENTIA	CRICETIDAE	Sigmodon	alleni	Sigmodon_alleni
IUCN	20210	RODENTIA	CRICETIDAE	Sigmodon	alstoni	Sigmodon_alstoni
IUCN	20211	RODENTIA	CRICETIDAE	Sigmodon	arizonae	Sigmodon_arizonae
IUCN	20212	RODENTIA	CRICETIDAE	Sigmodon	fulviventer	Sigmodon_fulviventer
IUCN	20213	RODENTIA	CRICETIDAE	Sigmodon	hispidus	Sigmodon_hispidus
IUCN	20214	RODENTIA	CRICETIDAE	Sigmodon	inopinatus	Sigmodon_inopinatus
IUCN	20215	RODENTIA	CRICETIDAE	Sigmodon	leucotis	Sigmodon_leucotis
IUCN	20216	RODENTIA	CRICETIDAE	Sigmodon	mascotensis	Sigmodon_mascotensis
IUCN	20217	RODENTIA	CRICETIDAE	Sigmodon	ochrognathus	Sigmodon_ochrognathus
IUCN	20218	RODENTIA	CRICETIDAE	Sigmodon	peruanus	Sigmodon_peruanus
IUCN	20221	RODENTIA	CRICETIDAE	Sigmodontomys	alfari	Sigmodontomys_alfari
IUCN	20222	RODENTIA	CRICETIDAE	Sigmodontomys	aphrastus	Sigmodontomys_aphrastus
IUCN	20229	PRIMATES	CERCOPITHECIDAE	Simias	concolor	Simias_concolor
IUCN	20290	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	douglasi	Sminthopsis_douglasi
IUCN	20293	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	psammophila	Sminthopsis_psammophila
IUCN	20294	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	aitkeni	Sminthopsis_aitkeni
IUCN	20295	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	butleri	Sminthopsis_butleri
IUCN	20296	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	archeri	Sminthopsis_archeri
IUCN	20297	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	leucopus	Sminthopsis_leucopus
IUCN	20299	DASYUROMORPHIA	DASYURIDAE	Sminthopsis	fuliginosus	Sminthopsis_fuliginosus
IUCN	20320	EULIPOTYPHLA	SOLENODONTIDAE	Solenodon	cubanus	Solenodon_cubanus
IUCN	20321	EULIPOTYPHLA	SOLENODONTIDAE	Solenodon	paradoxus	Solenodon_paradoxus
IUCN	20322	EULIPOTYPHLA	SOLENODONTIDAE	Solenodon	marcanoi	Solenodon_marcanoi
IUCN	20332	EULIPOTYPHLA	SORICIDAE	Solisorex	pearsoni	Solisorex_pearsoni
IUCN	20333	RODENTIA	MURIDAE	Solomys	ponceleti	Solomys_ponceleti
IUCN	20334	RODENTIA	MURIDAE	Solomys	salamonis	Solomys_salamonis
IUCN	20335	RODENTIA	MURIDAE	Solomys	salebrosus	Solomys_salebrosus
IUCN	20336	RODENTIA	MURIDAE	Solomys	sapientis	Solomys_sapientis
IUCN	20383	EULIPOTYPHLA	SORICIDAE	Sorex	cansulus	Sorex_cansulus
IUCN	20384	EULIPOTYPHLA	SORICIDAE	Sorex	cylindricauda	Sorex_cylindricauda
IUCN	20385	EULIPOTYPHLA	SORICIDAE	Sorex	excelsus	Sorex_excelsus
IUCN	20386	EULIPOTYPHLA	SORICIDAE	Sorex	hosonoi	Sorex_hosonoi
IUCN	20387	EULIPOTYPHLA	SORICIDAE	Sorex	kozlovi	Sorex_kozlovi
IUCN	20388	EULIPOTYPHLA	SORICIDAE	Sorex	leucogaster	Sorex_leucogaster
IUCN	20389	EULIPOTYPHLA	SORICIDAE	Sorex	sinalis	Sorex_sinalis
IUCN	20390	EULIPOTYPHLA	SORICIDAE	Sorex	jacksoni	Sorex_jacksoni
IUCN	20391	EULIPOTYPHLA	SORICIDAE	Sorex	pribilofensis	Sorex_pribilofensis
IUCN	20392	EULIPOTYPHLA	SORICIDAE	Sorex	macrodon	Sorex_macrodon
IUCN	20393	EULIPOTYPHLA	SORICIDAE	Sorex	oreopolus	Sorex_oreopolus
IUCN	20394	EULIPOTYPHLA	SORICIDAE	Sorex	sclateri	Sorex_sclateri
IUCN	20395	EULIPOTYPHLA	SORICIDAE	Sorex	stizodon	Sorex_stizodon
IUCN	20396	EULIPOTYPHLA	SORICIDAE	Sorex	arizonae	Sorex_arizonae
IUCN	20397	EULIPOTYPHLA	SORICIDAE	Sorex	milleri	Sorex_milleri
IUCN	20411	EULIPOTYPHLA	SORICIDAE	Sorex	samniticus	Sorex_samniticus
IUCN	20416	EULIPOTYPHLA	SORICIDAE	Chodsigoa	salenskii	Chodsigoa_salenskii
IUCN	20424	ARTIODACTYLA	DELPHINIDAE	Sousa	chinensis	Sousa_chinensis
IUCN	20425	ARTIODACTYLA	DELPHINIDAE	Sousa	teuszii	Sousa_teuszii
IUCN	20427	RODENTIA	OCTODONTIDAE	Spalacopus	cyanus	Spalacopus_cyanus
IUCN	20428	RODENTIA	SPALACIDAE	Spalax	arenarius	Spalax_arenarius
IUCN	20429	RODENTIA	SPALACIDAE	Spalax	giganteus	Spalax_giganteus
IUCN	20430	RODENTIA	SPALACIDAE	Spalax	microphthalmus	Spalax_microphthalmus
IUCN	20431	RODENTIA	SPALACIDAE	Spalax	graecus	Spalax_graecus
IUCN	20468	CARNIVORA	CANIDAE	Speothos	venaticus	Speothos_venaticus
IUCN	20471	RODENTIA	SCIURIDAE	Spermophilopsis	leptodactylus	Spermophilopsis_leptodactylus
IUCN	20472	RODENTIA	SCIURIDAE	Spermophilus	citellus	Spermophilus_citellus
IUCN	20473	RODENTIA	SCIURIDAE	Urocitellus	brunneus	Urocitellus_brunneus
IUCN	20474	RODENTIA	SCIURIDAE	Xerospermophilus	mohavensis	Xerospermophilus_mohavensis
IUCN	20475	RODENTIA	SCIURIDAE	Urocitellus	washingtoni	Urocitellus_washingtoni
