genus,species,subspecies,deprecated_scientific,common_name,linnean_order,major_type,major_common_type,major_subtype,minor_type,genus_authority,species_authority,authority_year,image,notes,
Alligator,mississippiensis,,,American Alligator,Crocodilia,Crocodilia,Crocodilians,Alligators,,"Alligator Cuvier, 1807","(Daudin, 1802 ""1801"")",,,,
Crocodylus,acutus,,,American Crocodile,Crocodilia,Crocodilia,Crocodilians,Crocodiles,,"Crocodylus Laurenti, 1768","Cuvier, 1807",,,,
Actinemys,marmorata,,,Western Pond Turtle,Testudines,Testudines,Turtles,Western Pond Turtles,,"Actinemys Agassiz, 1857","(Baird and Girard, 1852)",,,,
Apalone,ferox,,,Florida Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(Schneider, 1783)",,,,
Apalone,mutica,,,Smooth Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(LeSueur, 1827)",,,,
Apalone,mutica,mutica,,Midland Smooth Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(LeSueur, 1827)",,,,
Apalone,mutica,calvata,,Gulf Coast Smooth Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(Webb, 1959)",,,,
Apalone,spinifera,,,Spiny Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(LeSueur, 1827)",,,,
Apalone,spinifera,spinifera,,Eastern Spiny Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(LeSueur, 1827)",,,,
Apalone,spinifera,aspera,,Gulf Coast Spiny Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(Agassiz, 1857)",,,,
Apalone,spinifera,emoryi,,Texas Spiny Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(Agassiz, 1857)",,,,
Apalone,spinifera,guadalupensis,,Guadalupe Spiny Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(Webb, 1962)",,,,
Apalone,spinifera,pallida,,Pallid Spiny Softshell,Testudines,Testudines,Turtles,North American Softshells,,"Apalone Rafinesque, 1832","(Webb, 1962)",,,,
Caretta,caretta,,,Loggerhead Sea Turtle,Testudines,Testudines,Turtles,Loggerhead Sea Turtles,,"Caretta Rafinesque, 1814","(Linnaeus, 1758)",,,,
Chelonia,mydas,,,Green Sea Turtle,Testudines,Testudines,Turtles,Green Sea Turtles,,"Chelonia Brongniart, 1800","(Linnaeus, 1758)",,,,
Chelydra,serpentina,,,Snapping Turtle,Testudines,Testudines,Turtles,Snapping Turtles,,"Chelydra Schweigger, 1812","(Linnaeus, 1758)",,,,
Chrysemys ,picta,,,Painted Turtle,Testudines,Testudines,Turtles,Painted Turtles,,"Chrysemys Gray, 1844","(Schneider, 1783)",,,,
Chrysemys ,picta,bellii,,Western Painted Turtle,Testudines,Testudines,Turtles,Painted Turtles,,"Chrysemys Gray, 1844","(Gray, 1831)",,,,
Chrysemys ,picta,marginata,,Midland Painted Turtle,Testudines,Testudines,Turtles,Painted Turtles,,"Chrysemys Gray, 1844","Agassiz, 1857",,,,
Chrysemys ,picta,picta,,Eastern Painted Turtle,Testudines,Testudines,Turtles,Painted Turtles,,"Chrysemys Gray, 1844","(Schneider, 1783)",,,,
Chrysemys ,dorsalis,,,Southern Painted Turtle,Testudines,Testudines,Turtles,Painted Turtles,,"Chrysemys Gray, 1844","Agassiz, 1857",,,,
Clemmys,guttata,,,Spotted Turtle,Testudines,Testudines,Turtles,Spotted Turtles,,"Clemmys Ritgen, 1828","(Schneider, 1792)",,,,
Deirochelys,reticularia,,,Chicken turtle,Testudines,Testudines,Turtles,Chicken Turtles,,"Deirochelys Agassiz, 1857","(Latreille, in Sonnini and Latreille 1801)",,,,
Deirochelys,reticularia,chrysea,,Florida Chicken Turtle,Testudines,Testudines,Turtles,Chicken Turtles,,"Deirochelys Agassiz, 1857","Schwartz, 1956",,,,
Deirochelys,reticularia,miaria,,Western Chicken Turtle,Testudines,Testudines,Turtles,Chicken Turtles,,"Deirochelys Agassiz, 1857","Schwartz, 1956",,,,
Deirochelys,reticularia,reticularia,,Eastern Chicken Turtle,Testudines,Testudines,Turtles,Chicken Turtles,,"Deirochelys Agassiz, 1857","(Latreille, in Sonnini and Latreille 1801)",,,,
Dermochelys,coriacea,,,Leatherback Sea Turtle,Testudines,Testudines,Turtles,Leatherback Sea Turtles,,"Dermochelys Blainville, 1816","(Vandelli, 1761)",,,,
Emydoidea,blandingii,,,Blanding's Turtle,Testudines,Testudines,Turtles,Blanding's Turtles,,"Emydoidea Gray, 1870","(Holbrook, 1838)",,,,
Eretmochelys,imbricata,,,Hawksbill Sea Turtle,Testudines,Testudines,Turtles,Hawksbill Sea Turtles,,"Eretmochelys Fitzinger, 1843","(Linnaeus, 1766)",,,,
Eretmochelys,imbricata,bissa,,Pacific Hawksbill Sea Turtle,Testudines,Testudines,Turtles,Hawksbill Sea Turtles,,"Eretmochelys Fitzinger, 1843","(Rüppell, 1835)",,,,
Eretmochelys,imbricata,imbricata,,Atlantic Hawksbill Sea Turtle,Testudines,Testudines,Turtles,Hawksbill Sea Turtles,,"Eretmochelys Fitzinger, 1843","(Linnaeus, 1766)",,,,
Glyptemys,insculpta,,,Wood Turtle,Testudines,Testudines,Turtles,Sculpted Turtles,,"Glyptemys Agassiz, 1857","(LeConte, 1830)",,,,
Glyptemys,muhlenbergii,,,Bog Turtle,Testudines,Testudines,Turtles,Sculpted Turtles,,"Glyptemys Agassiz, 1857","(Schoepff, 1801)",,,,
Gopherus,agassizii,,,Mohave Desert Tortoise,Testudines,Testudines,Turtles,Gopher Tortoises,,"Gopherus Rafinesque, 1832","(Cooper, 1861)",,,,
Gopherus,berlandieri,,,Berlandier's Tortoise,Testudines,Testudines,Turtles,Gopher Tortoises,,"Gopherus Rafinesque, 1832","(Agassiz, 1857)",,,,
Gopherus,morafkai,,,Sonoran Desert Tortoise,Testudines,Testudines,Turtles,Gopher Tortoises,,"Gopherus Rafinesque, 1832","Murphy, Berry, Edwards, Leviton, Lathrop, and Riedle, 2011",,,,
Gopherus,polyphaemus,,,Gopher Tortoise,Testudines,Testudines,Turtles,Gopher Tortoises,,"Gopherus Rafinesque, 1832","(Daudin, 1802)",,,,
Graptemys,barbouri,,,Barbour's Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Carr and Marchand, 1942",,,,
Graptemys,caglei,,,Cagle's Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Haynes and McKown, 1974",,,,
Graptemys,ernsti,,,Escambia Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Lovich and McCoy, 1992",,,,
Graptemys,flavimaculata,,,Yellow-blotched Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Cagle, 1954",,,,
Graptemys,geographica,,,Northern Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","(LeSueur, 1817)",,,,
Graptemys,gibbonsi,,,Pascagoula Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Lovich and McCoy, 1992",,,,
Graptemys,nigrinoda,,,Black-knobbed Turtles,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Cagle, 1954",,,,
Graptemys,nigrinoda,delticola,,Southern Black-knobbed Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Folkerts and Mount, 1969",,,,
Graptemys,nigrinoda,nigrinoda,,Northern Black-knobbed Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Cagle, 1954",,,,
Graptemys,oculifera,,,Ringed Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","(Bauer, 1890)",,,,
Graptemys,ouachitensis,,,Ouachita Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Cagle, 1953",,,,
Graptemys,pearlensis,,,Pearl River Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Ennen, Lovich, Kreiser, Selman, and Qualls, 2010",,,,
Graptemys,pseudogeographica,,,False Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","(Gray, 1831)",,,,
Graptemys,pseudogeographica,kohnii,,Mississippi Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","(Baur, 1890)",,,,
Graptemys,pseudogeographica,pseudogeographica,,Northern False Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","(Gray, 1831)",,,,
Graptemys,pulchra,,,Alabama Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Baur, 1893",,,,
Graptemys,sabinensis,,,Sabine Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Cagle, 1953",,,,
Graptemys,versa,,,Texas Map Turtle,Testudines,Testudines,Turtles,Map Turtles,,"Graptemys Agassiz, 1857","Stejneger, 1925",,,,
Kinosternon,arizonense,,,Arizona Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","Gilmore, 1922",,,,
Kinosternon,baurii,,,Striped Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","(Garman, 1891)",,,,
Kinosternon,flavescens,,,Yellow Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","(Agassiz, 1857)",,,,
Kinosternon,hirtipes,,,Rough-footed Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","(Wagler, 1830)",,,,
Kinosternon,hirtipes,murrayi,,Mexican Plateau Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","Glass and Hartweg, 1951",,,,
Kinosternon,sonoriense,,,Sonora Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","LeConte, 1854",,,,
Kinosternon,sonoriense,longifemorale,,Sonoyta Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","Iverson, 1981",,,,
Kinosternon,sonoriense,sonoriense,,Desert Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","LeConte, 1854",,,,
Kinosternon,subrubrum,,,Eastern Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","(Lacépède, 1788)",,,,
Kinosternon,subrubrum,hippocrepis,,Mississippi Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","Gray, 1855",,,,
Kinosternon,subrubrum,subrubrum,,Southeastern Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","(Lacépède, 1788)",,,,
Kinosternon,steindachneri,,,Florida Mud Turtle,Testudines,Testudines,Turtles,American Mud Turtles,,"Kinosternon Spix, 1824","Siebenrock, 1906",,,,
Lepidochelys,kempii,,,Kemp's Ridley Sea Turtle,Testudines,Testudines,Turtles,Ridley Sea Turtles,,"Lepidochelys Fitzinger, 1843","(Garman, 1880)",,,,
Lepidochelys,olivacea,,,Olive Ridley Sea Turtle,Testudines,Testudines,Turtles,Ridley Sea Turtles,,"Lepidochelys Fitzinger, 1843","(Eschscholtz, 1829)",,,,
Macrochelys,appalachicolae,,,Suwannee Alligator Snapping Turtle,Testudines,Testudines,Turtles,Alligator Snapping Turtles,,"Macrochelys Gray, 1855","Thomas, Granatosky, Bourque, Krysko, Moler, Gamble, Suarez, Leone, Enge, and Roman, 2014",,,,
Macrochelys,suwanniensis,,,,Testudines,Testudines,Turtles,Alligator Snapping Turtles,,"Macrochelys Gray, 1855",,,,,
Macrochelys,temminckii,,,,Testudines,Testudines,Turtles,Alligator Snapping Turtles,,"Macrochelys Gray, 1855",,,,,
Malaclemys,terrapin,,,Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","(Schoepf, 1973)",,,,
Malaclemys,terrapin,centrata,,Carolina Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","(Latreille, in Sonnini and Latreille 1801)",,,,
Malaclemys,terrapin,littoralis,,Texas Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","(Hay, 1904)",,,,
Malaclemys,terrapin,macrospilota,,Ornate Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","(Hay, 1904)",,,,
Malaclemys,terrapin,pileata,,Mississippi Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","(Wied-Neuwied, 1865)",,,,
Malaclemys,terrapin,rhizophorarum,,Mangrove Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","Fowler, 1906",,,,
Malaclemys,terrapin,tequesta,,Eastern Florida Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","Schwartz, 1955",,,,
Malaclemys,terrapin,terrapin,,Northern Diamond-backed Terrapin,Testudines,Testudines,Turtles,Diamond-Backed Terrapins ,,"Malaclemys Gray, 1844 ","(Schoepff, 1973)",,,,
Pseudemys,alabamensis,,,Alabama Red-bellied Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","Baur, 1893",,,,
Pseudemys,concinna,,,River Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","(LeConte, 1830)",,,,
Pseudemys,concinna,concinna,,Eastern River Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","(LeConte, 1830)",,,,
Pseudemys,concinna,floridana,,Coastal Plain Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","(LeConte, 1830)",,,,
Pseudemys,gorzugi,,,Rio Grande Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","Ward, 1894",,,,
Pseudemys,nelsoni,,,Florida Red-bellied Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","Carr, 1938",,,,
Pseudemys,peninsularis,,,Peninsular Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","Carr, 1938",,,,
Pseudemys,rubriventris,,,Northern Red-bellied Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","(LeConte, 1830)",,,,
Pseudemys,suwanniensis,,,Suwannee Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","Carr, 1937",,,,
Pseudemys,texana,,,Texas Cooter,Testudines,Testudines,Turtles,Cooters,,"Pseudemys Gray, 1856","Baur, 1893",,,,
Sternotherus,carinatus,,,Razor-backed Musk Turtle,Testudines,Testudines,Turtles,Musk Turtles,,"Sternotherus Gray, 1825","(Gray, 1855)",,,,
Sternotherus,depressus,,,Flattened Musk Turtle,Testudines,Testudines,Turtles,Musk Turtles,,"Sternotherus Gray, 1825","Tinkle and Webb, 1955",,,,
Sternotherus,minor,,,Loggerhead Musk Turtle,Testudines,Testudines,Turtles,Musk Turtles,,"Sternotherus Gray, 1825","(Agassiz, 1857)",,,,
Sternotherus,minor,minor,,Eastern Loggerhead Musk Turtle,Testudines,Testudines,Turtles,Musk Turtles,,"Sternotherus Gray, 1825","(Agassiz, 1857)",,,,
Sternotherus,minor,peltifer,,Stripe-necked Musk Turtle,Testudines,Testudines,Turtles,Musk Turtles,,"Sternotherus Gray, 1825","Smith and Glass, 1947",,,,
Sternotherus,odoratus,,,Eastern Musk Turtle,Testudines,Testudines,Turtles,Musk Turtles,,"Sternotherus Gray, 1825","(Latreille, in Sonnini and Latreille 1801)",,,,
Terrapene,baurii,,,Florida Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","(Taylor, 1894)",,,,
Terrapene,carolina,,,Eastern Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","(Linnaeus, 1758)",,,,
Terrapene,carolina,carolina,,Woodland Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","(Linnaeus, 1758)",,,,
Terrapene,carolina,triunguis,,Three-toed Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","(Agassiz, 1857)",,,,
Terrapene,ornata,,,Ornate Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","(Agassiz, 1857)",,,,
Terrapene,ornata,luteola,,Desert Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","Smith and Ramsey, 1952",,,,
Terrapene,ornata,ornata,,Plains Box Turtle,Testudines,Testudines,Turtles,American Box Turtles,,"Terrapene Merrem, 1820","(Agassiz, 1857)",,,,
Trachemys,gaigeae,,,Mexican Plateau Slider,Testudines,Testudines,Turtles,Sliders,,"Trachemys Agassiz, 1857","(Hartweg, 1939)",,,,
Trachemys,gaigeae,gaigeae,,Big Bend Slider,Testudines,Testudines,Turtles,Sliders,,"Trachemys Agassiz, 1857","(Hartweg, 1939)",,,,
Trachemys,scripta,,,Pond Slider,Testudines,Testudines,Turtles,Sliders,,"Trachemys Agassiz, 1857","(Schoepff, 1792)",,,,
Trachemys,scripta,elegans,,Red-eared Slider,Testudines,Testudines,Turtles,Sliders,,"Trachemys Agassiz, 1857","(Wied-Neuwied, 1838)",,,,
Trachemys,scripta,scripta,,Yellow-bellied Slider,Testudines,Testudines,Turtles,Sliders,,"Trachemys Agassiz, 1857","(Schoepff, 1792)",,,,
Trachemys,scripta,troostii,,Cumberland Slider,Testudines,Testudines,Turtles,Sliders,,"Trachemys Agassiz, 1857","(Holbrook, 1836)",,,,
Agkistrodon,contortrix,,,Copperhead,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","(Linnaeus, 1766)",,,,
Agkistrodon,contortrix,contortrix,,Southern Copperhead,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","(Linnaeus, 1766)",,,,
Agkistrodon,contortrix,laticinctus,,Broad-banded Copperhead,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Gloyd and Conant, 1934",,,,
Agkistrodon,contortrix,mokasen,,Northern Copperhead,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Palisot de Beauvois, 1799",,,,
Agkistrodon,contortrix,phaeogaster,,Osage Copperhead,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Gloyd, 1969",,,,
Agkistrodon,contortrix,pictigaster,,Trans-Pecos Copperhead,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Gloyd and Conant, 1934",,,,
Agkistrodon,piscivorus,,,Cottonmouth,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Lacépède, 1789",,,,
Agkistrodon,piscivorus,conanti,,Florida Cottonmouth,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Gloyd, 1969",,,,
Agkistrodon,piscivorus,leucostoma,,Western Cottonmouth,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Troost, 1836",,,,
Agkistrodon,piscivorus,piscivorus,,Eastern Cottonmouth,Squamata,Squamata,Snakes,American Moccasins,,"Agkistrodon Palisot de Beauvois, 1799","Lacépède, 1789",,,,
Arizona,elegans,,,Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Kennicott, in Baird, 1859",,,,
Arizona,elegans,arenicola,,Texas Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Dixon, 1960",,,,
Arizona,elegans,candida,,Mohave Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Klauber, 1946",,,,
Arizona,elegans,eburnata,,Desert Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Klauber, 1946",,,,
Arizona,elegans,elegans,,Kansas Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Kennicott, in Baird, 1859",,,,
Arizona,elegans,noctivaga,,Arizona Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Klauber, 1946",,,,
Arizona,elegans,occidentalis,,California Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Blanchard, 1924",,,,
Arizona,elegans,philipi,,Painted Desert Glossy Snake,Squamata,Squamata,Snakes,Glossy Snakes,,"Arizona Kennicott, in Baird, 1859","Klauber, 1946",,,,
Bogertophis,rosaliae,,,Baja California Ratsnake,Squamata,Squamata,Snakes,Desert Ratsnakes,,"Bogertophis Dowling and Price, 1988","(Mocquard, 1899)",,,,
Bogertophis,subocularis,,,Trans-Pecos Ratsnake,Squamata,Squamata,Snakes,Desert Ratsnakes,,"Bogertophis Dowling and Price, 1988","(Brown, 1901)",,,,
Bogertophis,subocularis,subocularis,,Northern Trans-Pecos Ratsnake,Squamata,Squamata,Snakes,Desert Ratsnakes,,"Bogertophis Dowling and Price, 1988","(Brown, 1901)",,,,
Carphophis,amoenus,,,Common Wormsnake,Squamata,Squamata,Snakes,North American Wormsnakes,,"Carphophis Gervais, 1843","(Say, 1825)",,,,
Carphophis,amoenus,amoenus,,Eastern Wormsnake,Squamata,Squamata,Snakes,North American Wormsnakes,,"Carphophis Gervais, 1843","(Say, 1825)",,,,
Carphophis,amoenus,helenae,,Midwestern Wormsnake,Squamata,Squamata,Snakes,North American Wormsnakes,,"Carphophis Gervais, 1843","(Kennicott, 1859)",,,,
Carphophis,vermis,,,Western Wormsnake,Squamata,Squamata,Snakes,North American Wormsnakes,,"Carphophis Gervais, 1843","(Kennicott, 1859)",,,,
Cemophora,coccinea,,,Scarletsnake,Squamata,Squamata,Snakes,Scarletsnake,,"Cemophora Cope, 1860","(Blumenbach, 1788)",,,,
Cemophora,coccinea,coccinea,,Florida Scarletsnake,Squamata,Squamata,Snakes,Scarletsnake,,"Cemophora Cope, 1860","(Blumenbach, 1788)",,,,
Cemophora,coccinea,copei,,Northern Scarletsnake,Squamata,Squamata,Snakes,Scarletsnake,,"Cemophora Cope, 1860","Jan, 1863",,,,
Cemophora,coccinea,lineri,,Texas Scarletsnake,Squamata,Squamata,Snakes,Scarletsnake,,"Cemophora Cope, 1860","Williams, Brown, and Wilson, 1966",,,,
Charina,bottae,,,Northern Rubber Boa,Squamata,Squamata,Snakes,Rubber Boas,,"Charina (Gray, 1849)","(Blainville, 1835)",,,,
Charina,umbratica,,,Southern Rubber Boa,Squamata,Squamata,Snakes,Rubber Boas,,"Charina (Gray, 1849)","Klauber, 1943",,,,
Chilomeniscus,stramineus,,,Variable Sandsnake,Squamata,Squamata,Snakes,Sandsnakes,,"Chilomeniscus Cope, 1860","Cope, 1860",,,,
Chionactis,occipitalis,,,Western Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","(Hallowell, 1854)",,,,
Chionactis,occipitalis,annulata,,Colorado Desert Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","(Baird, 1859 ""1858"")",,,,
Chionactis,occipitalis,klauberi,,Tucson Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","(Stickel, 1941)",,,,
Chionactis,occipitalis,occipitalis,,Mohave Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","(Hallowell, 1854)",,,,
Chionactis,occipitalis,talpina,,Nevada Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","Klauber, 1951",,,,
Chionactis,palarostris,,,Sonoran Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","(Klauber, 1937)",,,,
Chionactis,palarostris,organica,,Organ Pipe Shovel-nosed Snake,Squamata,Squamata,Snakes,Shovel-nosed Snakes,,"Chionactis Cope, 1860","Klauber, 1951",,,,
Clonophis,kirtlandii,,,Kirtland's Snake,Squamata,Squamata,Snakes,Kirtland's Snakes,,"Clonophis Cope, 1889","(Kennicott, 1856)",,,,
Coluber,bilineatus,,,Sonoran Whipsnake,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","(Jan, 1863)",,,,
Coluber,constrictor,,,North American Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Linnaeus, 1758",,,,
Coluber,constrictor,anthicus,,Buttermilk Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","(Cope, 1862)",,,,
Coluber,constrictor,constrictor,,Northern Black Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Linnaeus, 1758",,,,
Coluber,constrictor,etheridgei,,Tan Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Wilson, 1970",,,,
Coluber,constrictor,flaviventris,,Eastern Yellow-bellied Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Say, 1823",,,,
Coluber,constrictor,foxii,,Blue Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","(Baird and Girard, 1853)",,,,
Coluber,constrictor,helvigularis,,Brown-chinned Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Auffenberg, 1955",,,,
Coluber,constrictor,latrunculus,,Black-masked Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Wilson, 1970",,,,
Coluber,constrictor,mormon,,Western Yellow-bellied Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Baird and Girard, 1852",,,,
Coluber,constrictor,oaxaca,,Mexican Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","(Jan, 1863)",,,,
Coluber,constrictor,paludicola,,Everglades Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Auffenberg and Babbitt, 1953",,,,
Coluber,constrictor,priapus,,Southern Black Racer,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Dunn and Wood, 1939",,,,
Coluber,flagellum,,,Coachwhip,Squamata,Squamata,Snakes,"North American Racers, Coachwhips and Whipsnakes",,"Coluber Linnaeus, 1758","Shaw, 1802",,,,
